Depth	Age
188.917	693.0
189.114	694.0
189.377	695.0
189.672	696.0
189.902	697.0
190.109	698.0
190.285	699.0
190.525	700.0
190.755	701.0
190.963	702.0
191.149	703.0
191.379	704.0
191.674	705.0
191.98	706.0
192.254	707.0
192.527	708.0
192.757	709.0
192.998	710.0
193.217	711.0
193.414	712.0
193.654	713.0
193.873	714.0
194.114	715.0
194.322	716.0
194.595	717.0
194.847	718.0
195.011	719.0
195.274	720.0
195.471	721.0
195.799	722.0
196.018	723.0
196.193	724.0
196.39	725.0
196.619	726.0
196.86	727.0
197.024	728.0
197.309	729.0
197.506	730.0
197.801	731.0
198.064	732.0
198.239	733.0
198.457	734.0
198.775	735.0
198.972	736.0
199.169	737.0
199.355	738.0
199.584	739.0
199.913	740.0
200.186	741.0
200.394	742.0
200.678	743.0
200.919	744.0
201.269	745.0
201.51	746.0
201.762	747.0
201.959	748.0
202.167	749.0
202.407	750.0
202.692	751.0
202.856	752.0
202.998	753.0
203.282	754.0
203.468	755.0
203.764	756.0
203.994	757.0
204.212	758.0
204.453	759.0
204.748	760.0
204.945	761.0
205.153	762.0
205.438	763.0
205.722	764.0
205.941	765.0
206.138	766.0
206.28	767.0
206.554	768.0
206.805	769.0
207.013	770.0
207.254	771.0
207.473	772.0
207.757	773.0
207.976	774.0
208.184	775.0
208.359	776.0
208.589	777.0
208.808	778.0
208.961	779.0
209.147	780.0
209.398	781.0
209.65	782.0
209.88	783.0
210.099	784.0
210.35	785.0
210.547	786.0
210.7	787.0
211.029	788.0
211.237	789.0
211.455	790.0
211.707	791.0
211.871	792.0
212.156	793.0
212.374	794.0
212.615	795.0
212.878	796.0
213.042	797.0
213.337	798.0
213.567	799.0
213.808	800.0
214.114	801.0
214.3	802.0
214.53	803.0
214.759	804.0
214.978	805.0
215.317	806.0
215.536	807.0
215.843	808.0
216.018	809.0
216.226	810.0
216.521	811.0
216.74	812.0
216.915	813.0
217.156	814.0
217.407	815.0
217.582	816.0
217.878	817.0
218.086	818.0
218.315	819.0
218.611	820.0
218.873	821.0
219.158	822.0
219.42	823.0
219.639	824.0
219.913	825.0
220.142	826.0
220.339	827.0
220.536	828.0
220.744	829.0
221.007	830.0
221.171	831.0
221.444	832.0
221.74	833.0
222.002	834.0
222.232	835.0
222.484	836.0
222.713	837.0
222.888	838.0
223.042	839.0
223.228	840.0
223.479	841.0
223.654	842.0
223.917	843.0
224.147	844.0
224.355	845.0
224.584	846.0
224.847	847.0
225.055	848.0
225.274	849.0
225.449	850.0
225.7	851.0
225.908	852.0
226.193	853.0
226.444	854.0
226.718	855.0
226.937	856.0
227.145	857.0
227.33	858.0
227.538	859.0
227.703	860.0
227.878	861.0
228.086	862.0
228.326	863.0
228.523	864.0
228.786	865.0
229.048	866.0
229.322	867.0
229.584	868.0
229.759	869.0
229.946	870.0
230.142	871.0
230.438	872.0
230.646	873.0
230.832	874.0
231.094	875.0
231.444	876.0
231.652	877.0
231.827	878.0
232.145	879.0
232.342	880.0
232.626	881.0
232.878	882.0
233.118	883.0
233.304	884.0
233.512	885.0
233.753	886.0
233.939	887.0
234.201	888.0
234.475	889.0
234.803	890.0
235.044	891.0
235.274	892.0
235.525	893.0
235.744	894.0
236.028	895.0
236.248	896.0
236.565	897.0
236.773	898.0
237.057	899.0
237.276	900.0
237.582	901.0
237.801	902.0
238.042	903.0
238.239	904.0
238.425	905.0
238.665	906.0
238.928	907.0
239.256	908.0
239.573	909.0
239.847	910.0
240.077	911.0
240.285	912.0
240.514	913.0
240.821	914.0
241.094	915.0
241.291	916.0
241.521	917.0
241.74	918.0
241.991	919.0
242.199	920.0
242.429	921.0
242.703	922.0
242.943	923.0
243.162	924.0
243.392	925.0
243.654	926.0
243.862	927.0
244.081	928.0
244.355	929.0
244.584	930.0
244.77	931.0
244.956	932.0
245.153	933.0
245.46	934.0
245.668	935.0
245.93	936.0
246.105	937.0
246.313	938.0
246.619	939.0
246.849	940.0
247.167	941.0
247.495	942.0
247.79	943.0
248.075	944.0
248.271	945.0
248.479	946.0
248.742	947.0
249.07	948.0
249.311	949.0
249.519	950.0
249.748	951.0
249.956	952.0
250.175	953.0
250.383	954.0
250.624	955.0
250.919	956.0
251.171	957.0
251.39	958.0
251.587	959.0
251.838	960.0
252.079	961.0
252.298	962.0
252.528	963.0
252.757	964.0
252.998	965.0
253.206	966.0
253.447	967.0
253.687	968.0
253.906	969.0
254.158	970.0
254.398	971.0
254.661	972.0
254.935	973.0
255.131	974.0
255.328	975.0
255.624	976.0
255.843	977.0
256.072	978.0
256.346	979.0
256.565	980.0
256.827	981.0
257.068	982.0
257.32	983.0
257.56	984.0
257.801	985.0
258.064	986.0
258.326	987.0
258.578	988.0
258.84	989.0
259.059	990.0
259.245	991.0
259.519	992.0
259.759	993.0
259.978	994.0
260.186	995.0
260.438	996.0
260.646	997.0
260.93	998.0
261.149	999.0
261.39	1000.0
261.663	1000.9999999999999
261.937	1002.0
262.156	1002.9999999999999
262.407	1004.0
262.681	1004.9999999999999
262.954	1006.0
263.151	1006.9999999999999
263.359	1008.0
263.654	1008.9999999999999
263.928	1010.0
264.103	1010.9999999999999
264.398	1012.0
264.65	1012.9999999999999
265.033	1014.0
265.317	1014.9999999999999
265.558	1016.0
265.744	1016.9999999999999
266.039	1018.0
266.247	1018.9999999999999
266.543	1020.0
266.827	1020.9999999999999
267.09	1022.0
267.352	1022.9999999999999
267.593	1024.0
267.779	1025.0
268.02	1026.0
268.217	1027.0
268.468	1028.0
268.72	1029.0
268.983	1030.0
269.256	1031.0
269.486	1032.0
269.759	1033.0
270.022	1034.0
270.252	1035.0
270.416	1036.0
270.7	1037.0
270.941	1038.0
271.127	1039.0
271.379	1040.0
271.598	1041.0
271.904	1042.0
272.112	1043.0
272.287	1044.0
272.484	1045.0
272.67	1046.0
272.91	1047.0
273.096	1048.0
273.26	1049.0
273.556	1050.0
273.851	1051.0
274.103	1052.0
274.3	1053.0
274.628	1054.0
274.924	1055.0
275.131	1056.0
275.35	1057.0
275.657	1058.0
275.843	1059.0
276.094	1060.0
276.357	1061.0
276.641	1062.0
276.893	1063.0
277.156	1064.0
277.341	1065.0
277.549	1066.0
277.878	1067.0
278.162	1068.0
278.436	1069.0
278.687	1070.0
278.928	1071.0
279.191	1072.0
279.431	1073.0
279.639	1074.0
279.935	1075.0
280.153	1076.0
280.372	1077.0
280.635	1078.0
280.875	1079.0
281.061	1080.0
281.335	1081.0
281.63	1082.0
281.86	1083.0
282.002	1084.0
282.243	1085.0
282.44	1086.0
282.703	1087.0
282.987	1088.0
283.206	1089.0
283.545	1090.0
283.862	1091.0
284.092	1092.0
284.267	1093.0
284.442	1094.0
284.683	1095.0
284.847	1096.0
285.077	1097.0
285.307	1098.0
285.503	1099.0
285.744	1100.0
286.018	1101.0
286.28	1102.0
286.466	1103.0
286.707	1104.0
286.926	1105.0
287.079	1106.0
287.363	1107.0
287.604	1108.0
287.834	1109.0
288.053	1110.0
288.348	1111.0
288.676	1112.0
288.895	1113.0
289.114	1114.0
289.289	1115.0
289.453	1116.0
289.705	1117.0
289.935	1118.0
290.164	1119.0
290.416	1120.0
290.613	1121.0
290.952	1122.0
291.138	1123.0
291.357	1124.0
291.63	1125.0
291.849	1126.0
292.013	1127.0
292.254	1128.0
292.538	1129.0
292.746	1130.0
292.954	1131.0
293.217	1132.0
293.479	1133.0
293.72	1134.0
293.906	1135.0
294.103	1136.0
294.377	1137.0
294.628	1138.0
294.814	1139.0
295.022	1140.0
295.208	1141.0
295.493	1142.0
295.755	1143.0
295.941	1144.0
296.138	1145.0
296.335	1146.0
296.63	1147.0
296.86	1148.0
297.09	1149.0
297.32	1150.0
297.549	1151.0
297.845	1152.0
298.075	1153.0
298.381	1154.0
298.589	1155.0
298.764	1156.0
299.059	1157.0
299.278	1158.0
299.508	1159.0
299.727	1160.0
299.946	1161.0
300.142	1162.0
300.383	1163.0
300.58	1164.0
300.854	1165.0
301.061	1166.0
301.302	1167.0
301.597	1168.0
301.838	1169.0
302.035	1170.0
302.221	1171.0
302.473	1172.0
302.735	1173.0
302.954	1174.0
303.151	1175.0
303.457	1176.0
303.676	1177.0
303.884	1178.0
304.103	1179.0
304.398	1180.0
304.661	1181.0
304.935	1182.0
305.153	1183.0
305.394	1184.0
305.646	1185.0
305.875	1186.0
306.083	1187.0
306.346	1188.0
306.598	1189.0
306.827	1190.0
307.002	1191.0
307.221	1192.0
307.44	1193.0
307.692	1194.0
307.998	1195.0
308.337	1196.0
308.556	1197.0
308.797	1198.0
309.037	1199.0
309.333	1200.0
309.552	1201.0
309.792	1202.0
310.033	1203.0
310.241	1204.0
310.503	1205.0
310.711	1206.0
310.985	1207.0
311.215	1208.0
311.39	1209.0
311.554	1210.0
311.816	1211.0
312.112	1212.0
312.407	1213.0
312.681	1214.0
312.878	1215.0
313.096	1216.0
313.348	1217.0
313.709	1218.0
313.95	1219.0
314.179	1220.0
314.42	1221.0
314.617	1222.0
314.869	1223.0
315.099	1224.0
315.361	1225.0
315.569	1226.0
315.854	1227.0
316.083	1228.0
316.324	1229.0
316.598	1230.0
316.86	1231.0
317.101	1232.0
317.352	1233.0
317.626	1234.0
