Depth,S
2311.005,20.518
2311.015,19.333
2311.025,16.202
2311.035,14.248
2311.045,14.945
2311.055,16.258
2311.065,17.367
2311.075,17.551
2311.085,17.153
2311.095,16.396
2311.105,15.665
2311.115,14.329
2311.125,13.165
2311.135,12.917
2311.145,12.899
2311.155,12.976
2311.165,13.048
2311.175,12.879
2311.185,12.937
2311.195,12.377
2311.205,11.486
2311.215,11.586
2311.225,11.891
2311.235,13.114
2311.245,15.865
2311.255,19.032
2311.265,21.169
2311.275,21.484
2311.285,20.157
2311.295,16.703
2311.305,12.528
2311.315,10.105
2311.325,9.892
2311.335,10.464
2311.345,10.255
2311.355,9.696
2311.365,9.666
2311.375,10.504
2311.385,11.126
2311.395,11.616
2311.405,12.492
2311.415,12.853
2311.425,13.067
2311.435,13.039
2311.445,12.767
2311.455,12.714
2311.465,13.852
2311.475,14.814
2311.485,15.583
2311.495,16.371
2311.505,16.68
2311.515,17.753
2311.525,18.65
2311.535,18.06
2311.545,17.068
2311.555,15.846
2311.565,15.444
2311.575,15.555
2311.585,15.536
2311.595,16.585
2311.605,18.504
2311.615,19.203
2311.625,18.71
2311.635,17.873
2311.645,17.57
2311.655,18.291
2311.665,20.371
2311.675,21.49
2311.685,20.902
2311.695,19.217
2311.705,17.96
2311.715,17.295
2311.725,16.398
2311.735,15.297
2311.745,13.434
2311.755,11.576
2311.765,11.244
2311.775,11.912
2311.785,12.963
2311.795,14.353
2311.805,15.208
2311.815,15.406
2311.825,15.781
2311.835,16.069
2311.845,16.909
2311.855,18.057
2311.865,18.883
2311.875,18.782
2311.885,19.315
2311.895,19.633
2311.905,19.791
2311.915,18.384
2311.925,11.884
2311.935,9.651
2311.945,12.068
2311.955,13.113
2311.965,14.065
2311.975,13.749
2311.985,13.177
2311.995,13.114
2312.005,14.077
2312.015,15.251
2312.025,15.604
2312.035,15.658
2312.045,15.068
2312.055,13.606
2312.065,12.651
2312.075,11.993
2312.085,11.501
2312.095,11.881
2312.105,11.84
2312.125,12.5
2312.135,12.22
2312.145,11.765
2312.155,13.14
2312.165,13.827
2312.175,14.501
2312.185,14.31
2312.195,13.713
2312.205,13.565
2312.215,13.276
2312.225,13.336
2312.235,13.777
2312.245,15.548
2312.255,17.684
2312.265,19.29
2312.275,19.506
2312.285,18.494
2312.295,18.433
2312.305,18.064
2312.315,16.664
2312.325,15.775
2312.335,16.359
2312.345,17.673
2312.355,18.484
2312.365,19.073
2312.375,18.431
2312.385,17.105
2312.395,15.469
2312.405,13.993
2312.415,13.332
2312.425,12.867
2312.435,12.679
2312.445,13.375
2312.455,14.764
2312.465,15.984
2312.475,16.748
2312.485,17.22
2312.495,16.257
2312.505,15.922
2312.515,15.855
2312.525,15.885
2312.535,16.355
2312.545,16.807
2312.555,17.392
2312.565,17.792
2312.575,17.356
2312.585,15.318
2312.595,13.428
2312.605,12.17
2312.615,12.036
2312.625,12.433
2312.635,13.044
2312.645,13.963
2312.655,15.335
2312.665,15.763
2312.675,15.714
2312.685,15.043
2312.695,14.298
2312.705,13.863
2312.715,13.276
2312.725,12.999
2312.735,13.771
2312.745,14.887
2312.755,15.154
2312.765,15.873
2312.775,17.746
2312.785,18.666
2312.795,19.877
2312.805,20.808
2312.815,20.959
2312.825,21.013
2312.835,20.014
2312.845,19.016
2312.855,19.398
2312.865,19.625
2312.875,19.703
2312.885,20.375
2312.895,20.632
2312.905,20.55
2312.915,19.581
2312.925,18.487
2312.935,16.637
2312.945,15.633
2312.955,14.259
2312.965,13.605
2312.975,13.966
2312.985,14.887
2312.995,15.479
2313.005,15.475
2313.015,15.392
2313.025,14.918
2313.035,14.315
2313.045,13.724
2313.055,13.396
2313.065,13.593
2313.075,13.772
2313.085,14.747
2313.095,15.545
2313.105,14.084
2313.115,12.084
2313.125,11.637
2313.135,11.656
2313.145,11.655
2313.155,12.335
2313.165,12.932
2313.175,13.08
2313.185,12.27
2313.195,11.283
2313.205,11.596
2313.215,12.032
2313.225,12.051
2313.235,12.646
2313.245,12.944
2313.255,12.663
2313.265,11.403
2313.275,11.029
2313.285,11.145
2313.295,11.356
2313.305,11.381
2313.315,11.46
2313.325,11.739
2313.335,11.788
2313.345,11.645
2313.355,11.931
2313.365,12.151
2313.375,11.865
2313.385,11.475
2313.395,11.601
2313.405,12.145
2313.415,12.884
2313.425,13.545
2313.435,13.929
2313.445,14.559
2313.455,15.314
2313.465,15.312
2313.475,14.693
2313.485,14.977
2313.495,14.992
2313.505,14.819
2313.515,14.851
2313.525,14.422
2313.535,14.211
2313.545,15.169
2313.555,16.322
2313.565,16.477
2313.575,15.989
2313.585,15.315
2313.595,14.341
2313.605,12.964
2313.615,13.069
2313.625,14.171
2313.635,15.078
2313.645,15.273
2313.655,14.708
2313.665,14.379
2313.675,14.012
2313.685,13.882
2313.695,13.572
2313.705,13.621
2313.715,14.404
2313.725,14.48
2313.735,13.526
2313.745,12.33
2313.755,11.465
2313.765,12.017
2313.775,13.518
2313.785,14.678
2313.795,15.932
2313.805,16.144
2313.815,16.018
2313.825,15.244
2313.835,13.826
2313.845,12.375
2313.855,11.201
2313.865,11.008
2313.875,22.694
2313.885,45.15
2313.895,28.48
2313.905,12.139
2313.915,12.24
2313.925,12.361
2313.935,12.392
2313.945,12.916
2313.955,13.219
2313.965,12.811
2313.975,12.026
2313.985,11.087
2313.995,9.009
2314.005,8.167
2314.015,7.922
2314.025,7.86
2314.035,8.345
2314.045,9.251
2314.055,9.544
2314.065,9.385
2314.075,9.369
2314.085,9.868
2314.095,10.726
2314.105,11.502
2314.115,12.17
2314.125,13.252
2314.135,13.491
2314.145,13.137
2314.155,11.561
2314.165,10.172
2314.175,9.548
2314.185,9.17
2314.195,9.476
2314.205,10.542
2314.215,11.897
2314.225,12.572
2314.235,13.326
2314.245,13.505
2314.255,12.882
2314.265,12.587
2314.275,12.704
2314.285,12.937
2314.295,13.522
2314.305,13.609
2314.315,13.229
2314.325,12.294
2314.335,11.128
2314.345,10.71
2314.355,10.385
2314.365,10.447
2314.375,11.524
2314.385,12.233
2314.395,12.942
2314.405,14.708
2314.415,15.889
2314.425,16.37
2314.435,16.522
2314.445,16.696
2314.455,16.702
2314.465,16.833
2314.475,17.233
2314.485,17.267
2314.495,16.216
2314.505,15.794
2314.515,16.369
2314.525,16.922
2314.535,17.31
2314.545,17.552
2314.555,17.716
2314.565,17.098
2314.575,17.581
2314.585,18.064
2314.595,17.646
2314.605,16.658
2314.615,15.86
2314.625,14.81
2314.635,13.51
2314.645,12.936
2314.655,13.687
2314.665,14.865
2314.675,16.06
2314.685,16.963
2314.695,16.426
2314.705,15.263
2314.715,13.759
2314.725,11.71
2314.735,11.265
2314.745,11.477
2314.755,12.216
2314.765,13.631
2314.775,16.407
2314.795,20.113
2314.805,24.53
2314.815,28.485
2314.825,32.737
2314.835,38.19
2314.845,43.906
2314.855,47.431
2314.865,50.09
2314.875,48.068
2314.885,42.318
2314.895,33.207
2314.905,25.661
2314.915,19.509
2314.925,15.063
2314.935,13.488
2314.945,13.136
2314.955,12.705
2314.965,12.549
2314.975,13.378
2314.985,14.115
2314.995,14.072
2315.005,14.033
2315.015,14.467
2315.025,15.463
2315.035,15.94
2315.045,16.103
2315.055,16.107
2315.065,15.8
2315.075,15.321
2315.085,13.93
2315.095,12.966
2315.105,13.589
2315.115,14.327
2315.125,14.145
2315.135,13.644
2315.145,12.464
2315.155,12.079
2315.165,11.607
2315.175,9.88
2315.185,8.456
2315.195,6.933
2315.205,4.771
2315.215,10.044
2315.225,15.463
2315.235,17.176
2315.245,17.607
2315.255,16.798
2315.265,16.645
2315.275,16.086
2315.285,15.822
2315.295,16.191
2315.305,16.143
2315.315,15.512
2315.325,14.032
2315.335,12.611
2315.345,12.485
2315.355,13.203
2315.365,13.286
2315.375,14.625
2315.385,15.635
2315.395,14.938
2315.405,14.092
2315.415,13.491
2315.425,13.832
2315.435,13.858
2315.445,13.605
2315.455,14.494
2315.465,14.99
2315.475,15.875
2315.485,16.921
2315.495,17.027
2315.505,15.995
2315.515,14.834
2315.525,12.643
2315.535,11.105
2315.545,11.18
2315.555,11.722
2315.565,12.998
2315.575,13.86
2315.585,13.918
2315.595,13.542
2315.605,13.014
2315.615,12.087
2315.625,11.088
2315.635,10.456
2315.645,10.842
2315.655,11.811
2315.665,12.515
2315.675,13.416
2315.685,14.214
2315.695,15.036
2315.705,15.312
2315.715,14.49
2315.725,13.787
2315.735,13.999
2315.745,14.227
2315.755,13.933
2315.765,13.229
2315.775,13.074
2315.785,14.176
2315.795,14.814
2315.805,15.348
2315.815,16.1
2315.825,15.956
2315.835,15.362
2315.845,15.318
2315.855,15.186
2315.865,14.767
2315.875,13.536
2315.885,12.549
2315.895,11.835
2315.905,10.846
2315.915,11.358
2315.925,11.525
2315.935,10.751
2315.945,10.441
2315.955,10.757
2315.965,11.106
2315.975,11.276
2315.985,11.075
2315.995,11.085
2316.005,11.413
2316.015,11.754
2316.025,12.364
2316.035,13.081
2316.045,13.281
2316.055,13.21
2316.065,12.477
2316.075,11.705
2316.085,11.934
2316.095,13.047
2316.105,13.028
2316.115,13.093
2316.125,13.945
2316.135,14.673
2316.145,15.596
2316.155,16.172
2316.165,16.353
2316.175,15.505
2316.185,13.44
2316.195,12.585
2316.205,14.452
2316.215,14.402
2316.225,13.257
2316.235,14.358
2316.245,16.11
2316.255,17.422
2316.265,17.919
2316.275,18.622
2316.285,20.943
2316.295,22.128
2316.305,22.883
2316.315,24.57
2316.325,26.352
2316.335,26.614
2316.345,26.218
2316.355,26.302
2316.365,24.285
2316.375,21.256
2316.385,18.273
2316.395,14.527
2316.405,12.765
2316.415,12.741
2316.425,13.142
2316.435,14.413
2316.445,16.853
2316.455,18.558
2316.465,19.755
2316.475,20.187
2316.485,19.879
2316.495,18.132
2316.505,16.018
2316.515,15.231
2316.525,15.893
2316.535,16.507
2316.545,16.1
2316.555,15.574
2316.565,15.539
2316.575,15.921
2316.585,16.961
2316.595,18.232
2316.605,18.32
2316.615,17.287
2316.625,15.646
2316.635,14.092
2316.645,13.574
2316.655,13.653
2316.665,14.452
2316.675,14.889
2316.685,14.798
2316.695,14.107
2316.705,13.095
2316.715,12.664
2316.725,13.272
2316.735,13.9
2316.745,13.609
2316.755,13.59
2316.765,13.221
2316.775,13.381
2316.785,14.214
2316.795,13.947
2316.805,13.233
2316.815,12.949
2316.825,13.219
2316.835,14.914
2316.845,17.358
2316.855,12.26
2316.865,8.734
2316.875,11.464
2316.885,11.685
2316.895,11.694
2316.905,11.381
2316.915,11.868
2316.925,13.152
2316.935,13.895
2316.945,14.865
2316.955,15.962
2316.965,16.113
2316.975,15.913
2316.985,15.147
2316.995,14.138
2317.005,13.531
2317.015,13.388
2317.025,13.475
2317.035,14.702
2317.045,15.624
2317.055,16.272
2317.065,16.823
2317.075,16.597
2317.085,18.066
2317.095,19.965
2317.105,21.2
2317.115,22.52
2317.125,23.876
2317.135,25.557
2317.145,25.454
2317.155,24.047
2317.165,22.338
2317.175,20.539
2317.185,19.152
2317.195,18.274
2317.205,17.026
2317.215,15.755
2317.225,14.011
2317.235,13.123
2317.245,13.799
2317.255,15.21
2317.265,16.799
2317.275,18.001
2317.285,18.876
2317.295,19.497
2317.305,19.169
2317.315,17.882
2317.325,17.064
2317.335,16.907
2317.345,16.461
2317.355,16.514
2317.365,16.964
2317.375,17.381
2317.385,16.56
2317.395,16.066
2317.405,15.907
2317.415,14.879
2317.425,13.631
2317.435,12.605
2317.445,11.454
2317.455,11.127
2317.465,11.537
2317.475,12.453
2317.485,12.295
2317.495,11.721
2317.505,11.491
2317.515,11.147
2317.525,10.66
2317.535,10.313
2317.545,10.237
2317.555,10.305
2317.565,10.686
2317.575,10.839
2317.585,11.402
2317.595,11.729
2317.605,11.793
2317.615,12.177
2317.625,12.918
2317.635,13.393
2317.645,14.059
2317.655,14.936
2317.665,15.901
2317.675,17.32
2317.685,18.144
2317.695,18.258
2317.705,17.64
2317.715,16.51
2317.725,15.574
2317.735,14.979
2317.745,14.58
2317.755,14.592
2317.765,14.409
2317.785,14.538
2317.795,14.465
2317.805,14.307
2317.815,14.275
2317.825,14.621
2317.835,14.961
2317.845,15.874
2317.855,17.306
2317.865,17.45
2317.875,15.979
2317.885,15.411
2317.895,16.58
2317.905,17.7
2317.915,19.234
2317.925,18.954
2317.935,18.433
2317.945,18.259
2317.955,17.382
2317.965,16.665
2317.975,17.011
2317.985,17.504
2317.995,17.546
2318.005,17.408
2318.015,16.474
2318.025,15.025
2318.035,13.865
2318.045,13.139
2318.055,13.234
2318.065,13.671
2318.075,14.025
2318.085,14.105
2318.095,13.835
2318.105,14.25
2318.115,15.193
2318.125,16.221
2318.135,17.519
2318.145,20.228
2318.155,22.44
2318.165,23.691
2318.175,23.925
2318.185,23.505
2318.195,23.644
2318.205,23.669
2318.215,23.343
2318.225,21.915
2318.235,18.931
2318.245,17.237
2318.255,16.367
2318.265,16.106
2318.275,16.496
2318.285,16.008
2318.295,14.493
2318.305,13.731
2318.315,13.787
2318.325,13.463
2318.335,12.76
2318.345,12.777
2318.355,13.391
2318.365,13.557
2318.375,14.311
2318.385,15.214
2318.395,15.842
2318.405,16.779
2318.415,16.68
2318.425,16.767
2318.435,17.454
2318.445,18.418
2318.455,19.458
2318.465,20.642
2318.475,21.018
2318.485,20.987
2318.495,19.996
2318.505,18.099
2318.515,17.512
2318.525,17.863
2318.535,17.777
2318.545,17.865
2318.555,18.228
2318.565,17.436
2318.575,16.578
2318.585,15.819
2318.595,14.897
2318.605,14.751
2318.615,13.656
2318.625,12.703
2318.635,12.403
2318.645,12.558
2318.655,12.145
2318.665,11.199
2318.675,11.073
2318.685,11.149
2318.695,11.372
2318.705,11.508
2318.715,12.3
2318.725,12.987
2318.735,12.817
2318.745,12.712
2318.755,12.817
2318.765,12.559
2318.775,12.768
2318.785,13.121
2318.795,12.98
2318.805,12.368
2318.815,12.072
2318.825,11.952
2318.835,13.805
2318.845,15.639
2318.855,16.228
2318.865,16.363
2318.875,16.227
2318.885,15.449
2318.895,13.924
2318.905,11.989
2318.915,11.33
2318.925,11.594
2318.935,13.186
2318.945,15.226
2318.955,16.038
2318.965,17.675
2318.975,20.841
2318.985,25.89
2318.995,30.905
2319.005,36.64
2319.015,40.729
2319.025,39.358
2319.035,34.787
2319.045,25.888
2319.055,18.157
2319.065,14.011
2319.075,13.633
2319.085,13.795
2319.095,13.104
2319.105,12.417
2319.115,12.002
2319.125,12.398
2319.135,12.489
2319.145,12.926
2319.155,13.235
2319.165,13.049
2319.175,12.064
2319.185,11.663
2319.195,11.621
2319.205,11.966
2319.215,12.037
2319.225,12.632
2319.235,13.814
2319.245,14.164
2319.255,14.488
2319.265,14.882
2319.275,15.382
2319.285,15.831
2319.295,16.634
2319.305,17.987
2319.315,19.375
2319.325,19.139
2319.335,17.195
2319.345,14.633
2319.355,12.454
2319.365,10.881
2319.375,10.026
2319.385,9.821
2319.395,10.332
2319.405,11.558
2319.415,12.628
2319.425,12.496
2319.435,12.102
2319.445,11.951
2319.455,11.614
2319.465,11.042
2319.475,10.237
2319.485,10.364
2319.495,10.399
2319.505,10.716
2319.515,11.872
2319.525,12.584
2319.535,12.51
2319.545,12.534
2319.555,12.252
2319.565,11.575
2319.575,11.575
2319.585,11.482
2319.595,11.34
2319.605,11.381
2319.615,11.057
2319.625,10.223
2319.635,10.251
2319.645,10.775
2319.655,11.376
2319.665,12.018
2319.675,12.373
2319.685,12.951
2319.695,13.857
2319.705,15.153
2319.715,16.233
2319.725,16.925
2319.735,16.812
2319.745,16.426
2319.755,15.376
2319.765,13.46
2319.775,12.508
2319.785,11.671
2319.795,11.318
2319.805,12.731
2319.815,14.076
2319.825,15.183
2319.835,16.745
2319.845,17.123
2319.855,17.153
2319.865,17.324
2319.875,17.739
2319.885,17.772
2319.895,16.735
2319.905,15.63
2319.915,14.218
2319.925,12.646
2319.935,10.614
2319.945,10.019
2319.955,10.221
2319.965,10.317
2319.975,10.902
2319.985,11.844
2319.995,11.981
2320.005,12.349
2320.015,12.348
2320.025,12.655
2320.035,13.17
2320.045,12.924
2320.055,13.745
2320.065,15.534
2320.075,16.489
2320.085,16.773
2320.095,16.522
2320.105,15.792
2320.115,16.15
2320.125,16.677
2320.135,16.3
2320.145,15.069
2320.155,14.082
2320.165,13.662
2320.175,13.82
2320.185,15.157
2320.195,16.001
2320.205,15.731
2320.215,15.517
2320.225,15.832
2320.235,15.697
2320.245,15.423
2320.255,15.497
2320.265,15.622
2320.275,15.928
2320.285,15.422
2320.295,14.295
2320.305,13.786
2320.315,13.598
2320.325,13.798
2320.335,14.675
2320.345,16.122
2320.355,16.864
2320.365,17.036
2320.375,16.735
2320.385,15.444
2320.395,14.388
2320.405,14.188
2320.415,14.342
2320.425,14.554
2320.435,14.778
2320.445,14.274
2320.455,12.536
2320.465,11.576
2320.475,11.139
2320.485,10.727
2320.495,10.984
2320.505,11.083
2320.515,10.913
2320.525,10.564
2320.535,10.446
2320.545,10.242
2320.555,10.369
2320.565,10.452
2320.575,10.184
2320.585,10.278
2320.595,10.134
2320.605,9.931
2320.615,10.399
2320.625,10.603
2320.635,10.548
2320.645,10.977
2320.655,11.718
2320.665,12.658
2320.675,13.124
2320.685,12.8
2320.695,11.812
2320.705,11.715
2320.715,11.868
2320.725,12.306
2320.735,13.184
2320.745,14.475
2320.755,14.918
2320.765,14.563
2320.775,13.86
2320.785,13.203
2320.795,12.89
2320.805,13.156
2320.815,13.023
2320.825,12.389
2320.835,12.413
2320.845,12.437
2320.855,11.163
2320.865,10.049
2320.875,9.359
2320.885,8.797
2320.895,9.357
2320.905,11.764
2320.915,12.862
2320.925,12.908
2320.935,12.545
2320.945,12.3
2320.955,11.578
2320.965,10.711
2320.975,10.638
2320.985,11.202
2320.995,12.698
2321.005,13.861
2321.015,14.389
2321.025,15.188
2321.035,16.062
2321.045,16.411
2321.055,16.606
2321.075,16.864
2321.085,16.851
2321.095,16.097
2321.105,14.844
2321.115,13.614
2321.125,13.135
2321.135,13.33
2321.145,13.215
2321.155,12.773
2321.165,11.588
2321.175,10.329
2321.185,8.618
2321.195,6.19
2321.205,4.016
2321.215,5.883
2321.225,10.48
2321.235,12.604
2321.245,13.601
2321.255,13.395
2321.265,13.727
2321.275,13.471
2321.285,12.928
2321.295,12.113
2321.305,12.698
2321.315,13.719
2321.325,14.96
2321.335,16.663
2321.345,17.262
2321.355,17.82
2321.365,17.158
2321.375,15.616
2321.385,14.155
2321.395,13.578
2321.405,14.217
2321.415,16.118
2321.425,19.149
2321.435,19.238
2321.445,14.144
2321.455,12.598
2321.465,14.049
2321.475,15.088
2321.485,15.273
2321.495,14.687
2321.505,14.231
2321.515,14.584
2321.525,14.65
2321.535,13.163
2321.545,12.319
2321.555,12.934
2321.565,14.836
2321.575,17.354
2321.585,19.125
2321.595,19.634
2321.605,19.78
2321.615,18.182
2321.625,17.918
2321.635,19.311
2321.645,19.978
2321.655,21.518
2321.665,23.903
2321.675,24.436
2321.685,24.407
2321.695,23.679
2321.705,21.314
2321.715,18.395
2321.725,16.269
2321.735,15.27
2321.745,14.346
2321.755,12.832
2321.765,11.577
2321.775,11.314
2321.785,12.106
2321.795,12.96
2321.805,13.89
2321.815,14.325
2321.825,14.399
2321.835,13.475
2321.845,12.046
2321.855,11.567
2321.865,11.629
2321.875,12.362
2321.885,13.699
2321.895,14.393
2321.905,14.655
2321.915,14.851
2321.925,15.073
2321.935,14.411
2321.945,14.021
2321.955,13.857
2321.965,14.148
2321.975,14.621
2321.985,13.241
2321.995,10.925
2322.005,10.581
2322.015,12.131
2322.025,13.56
2322.035,14.446
2322.045,15.096
2322.055,15.291
2322.065,15.324
2322.075,15.664
2322.085,15.707
2322.095,16.35
2322.105,17.252
2322.115,16.381
2322.125,15.043
2322.135,14.316
2322.145,13.193
2322.155,12.867
2322.165,14.315
2322.175,16.632
2322.185,17.403
2322.195,17.472
2322.205,17.339
2322.215,16.173
2322.225,15.462
2322.235,15.276
2322.245,16.198
2322.255,17.012
2322.265,17.167
2322.275,16.787
2322.285,14.994
2322.295,13.629
2322.305,13.709
2322.315,14.175
2322.325,15.967
2322.335,17.519
2322.345,17.904
2322.355,16.972
2322.365,15.625
2322.375,14.91
2322.385,15.067
2322.395,15.405
2322.405,16.61
2322.415,17.539
2322.425,17.396
2322.435,16.49
2322.445,15.163
2322.455,14.103
2322.465,13.419
2322.475,13.316
2322.485,13.466
2322.495,14.597
2322.505,16.142
2322.515,17.234
2322.525,17.312
2322.535,16.158
2322.545,14.59
2322.555,14.078
2322.565,14.8
2322.575,15.506
2322.585,16.842
2322.595,18.849
2322.605,20.253
2322.615,20.065
2322.625,18.964
2322.635,17.317
2322.645,15.745
2322.655,15.614
2322.665,15.713
2322.675,15.436
2322.685,15.082
2322.695,14.921
2322.705,15.183
2322.715,16.448
2322.725,18.783
2322.735,20.858
2322.745,21.855
2322.755,21.502
2322.765,19.89
2322.775,18.263
2322.785,16.547
2322.795,14.303
2322.805,13.476
2322.815,13.067
2322.825,12.633
2322.835,12.698
2322.845,12.807
2322.855,13.503
2322.865,14.42
2322.875,14.907
2322.885,15.085
2322.895,15.798
2322.905,17.029
2322.915,17.184
2322.925,17.231
2322.935,17.256
2322.945,16.485
2322.955,16.687
2322.965,16.363
2322.975,15.934
2322.985,15.849
2322.995,17.254
2323.005,18.255
2323.015,19.104
2323.025,20.247
2323.035,20.237
2323.045,18.217
2323.055,16.158
2323.065,15.407
2323.075,15.705
2323.085,17.341
2323.095,18.9
2323.105,20.191
2323.115,20.567
2323.125,19.141
2323.135,15.238
2323.145,12.588
2323.155,12.336
2323.165,13.351
2323.175,14.572
2323.185,15.255
2323.195,15.644
2323.205,16.371
2323.215,16.599
2323.235,16.641
2323.245,16.342
2323.255,16.39
2323.265,16.135
2323.275,16.056
2323.285,15.994
2323.295,15.779
2323.305,16.477
2323.315,16.468
2323.325,16.417
2323.335,16.933
2323.345,17.28
2323.355,17.58
2323.365,18.053
2323.375,17.192
2323.385,15.907
2323.395,15.856
2323.405,15.9
2323.415,15.917
2323.425,15.868
2323.435,16.395
2323.445,15.699
2323.455,14.958
2323.465,16.136
2323.475,17.796
2323.485,17.41
2323.495,16.646
2323.505,15.974
2323.515,14.536
2323.525,12.917
2323.535,11.479
2323.545,10.94
2323.555,10.846
2323.565,11.452
2323.575,12.65
2323.585,13.362
2323.595,14.447
2323.605,16.294
2323.615,17.15
2323.625,18.054
2323.635,18.468
2323.645,18.054
2323.655,18.682
2323.665,19.73
2323.675,20.623
2323.685,19.979
2323.695,19.236
2323.705,18.377
2323.715,17.926
2323.725,20.298
2323.735,24.211
2323.745,15.247
2323.755,12.049
2323.765,15.926
2323.775,16.359
2323.785,15.039
2323.795,13.17
2323.805,12.701
2323.815,11.688
2323.825,10.387
2323.835,10.586
2323.845,12.126
