Depth_m,nssS_Na_ratio
303.687,-0.442
303.698,-0.449
303.709,-0.531
303.72,-0.653
303.731,-0.743
303.742,-0.789
303.753,-0.825
303.764,-0.845
303.775,-0.859
303.786,-0.861
303.797,-0.797
303.808,-0.736
303.819,-0.778
303.829,-0.737
303.84,-0.696
303.851,-0.625
303.862,-0.558
303.873,-0.48
303.884,-0.349
303.895,-0.147
303.906,0.078
303.917,0.22
303.928,0.272
303.939,0.049
303.95,-0.058
303.961,-0.243
303.972,-0.336
303.983,-0.425
303.994,-0.467
304.005,-0.487
304.015,-0.538
304.026,-0.551
304.037,-0.56
304.048,-0.549
304.059,-0.509
304.07,-0.457
304.081,-0.394
304.092,-0.275
304.103,-0.202
304.114,-0.171
304.125,-0.198
304.136,-0.256
304.147,-0.225
304.158,-0.136
304.169,-0.078
304.18,-0.116
304.191,-0.198
304.201,-0.335
304.212,-0.427
304.223,-0.522
304.234,-0.568
304.245,-0.593
304.256,-0.622
304.267,-0.649
304.278,-0.669
304.289,-0.671
304.3,-0.66
304.311,-0.636
304.322,-0.524
305.252,-0.512
305.263,-0.499
305.274,-0.482
305.285,-0.411
305.296,-0.29
305.307,-0.157
305.317,-0.003
305.328,0.367
305.339,0.823
305.35,1.552
305.361,2.42
305.372,3.621
305.383,3.9
305.394,3.587
305.405,2.96
305.416,2.455
305.427,1.879
305.438,1.278
305.449,0.618
305.46,0.118
305.471,-0.14
305.482,-0.317
305.493,-0.443
305.503,-0.548
305.514,-0.621
305.525,-0.677
305.536,-0.696
305.547,-0.732
305.558,-0.743
305.569,-0.723
305.58,-0.678
305.591,-0.604
305.602,-0.425
305.613,-0.224
305.624,0.028
305.635,0.332
305.646,0.656
305.657,1.083
305.668,1.439
305.678,1.652
305.689,1.594
305.7,1.2
305.711,0.837
305.722,0.543
305.733,0.28
305.744,0.093
305.755,-0.174
305.766,-0.316
305.777,-0.436
305.788,-0.506
305.799,-0.566
305.81,-0.583
305.821,-0.578
305.832,-0.55
305.843,-0.519
305.854,-0.448
305.864,-0.35
305.875,-0.182
305.886,0.114
305.897,0.345
305.908,0.269
305.919,-0.005
305.93,-0.267
305.941,-0.409
305.952,-0.524
305.963,-0.538
306.04,-0.513
306.05,-0.467
306.061,-0.322
306.072,-0.192
306.083,0.019
306.094,0.216
306.105,0.487
306.116,0.717
306.127,0.792
306.138,0.865
306.149,0.703
306.16,0.541
306.171,0.361
306.182,0.174
306.193,-0.065
306.204,-0.261
306.215,-0.387
306.226,-0.499
306.236,-0.574
306.247,-0.658
306.258,-0.679
306.269,-0.707
306.28,-0.707
306.291,-0.714
306.302,-0.701
306.313,-0.686
306.324,-0.656
306.335,-0.592
306.346,-0.548
306.357,-0.488
306.368,-0.41
306.379,-0.321
306.39,-0.224
306.401,-0.22
306.412,-0.196
306.422,-0.259
306.433,-0.3
306.444,-0.375
306.455,-0.428
306.466,-0.477
306.477,-0.528
306.488,-0.571
306.499,-0.605
306.51,-0.62
306.521,-0.645
306.532,-0.626
306.543,-0.623
306.554,-0.57
306.565,-0.513
306.576,-0.377
306.587,-0.248
306.598,-0.026
306.609,0.25
306.619,0.506
306.63,0.725
306.641,0.762
306.652,0.847
306.663,0.74
306.674,0.591
306.685,0.34
306.696,-0.004
306.707,-0.353
306.718,-0.506
306.74,-0.625
306.751,-0.682
306.762,-0.724
306.773,-0.748
306.784,-0.772
306.794,-0.771
306.805,-0.768
306.816,-0.758
306.827,-0.752
306.838,-0.762
306.849,-0.76
306.86,-0.797
306.871,-0.834
306.882,-0.874
306.893,-0.881
306.904,-0.887
306.915,-0.87
306.926,-0.845
306.937,-0.789
306.948,-0.708
306.959,-0.509
306.97,-0.204
306.98,0.321
306.991,1.054
307.002,1.702
307.013,2.278
307.024,2.51
307.035,2.676
307.046,2.419
307.057,1.887
307.068,1.372
307.079,0.999
307.09,0.754
307.101,0.481
307.112,0.298
307.123,0.077
307.134,0.003
307.145,-0.079
307.156,-0.172
307.166,-0.184
307.177,-0.274
307.188,-0.254
307.199,-0.205
307.21,-0.08
307.221,-0.006
307.232,0.081
307.243,0.242
307.254,0.275
307.265,0.338
307.276,0.247
307.287,0.166
307.298,0.009
307.309,-0.099
307.32,-0.207
307.331,-0.386
307.341,-0.499
307.352,-0.601
307.363,-0.65
307.374,-0.682
307.385,-0.689
307.396,-0.668
307.407,-0.648
307.418,-0.583
307.429,-0.438
307.44,-0.162
307.451,0.086
307.462,0.209
307.473,0.132
307.484,-0.023
307.495,-0.28
307.506,-0.431
307.517,-0.545
307.527,-0.626
307.538,-0.657
307.549,-0.706
307.56,-0.703
307.571,-0.709
307.582,-0.688
307.593,-0.642
307.604,-0.617
307.615,-0.63
307.626,-0.591
307.637,-0.565
307.648,-0.492
307.659,-0.347
307.67,-0.257
307.681,-0.201
307.692,-0.126
307.703,-0.096
307.714,-0.027
307.724,-0.151
307.735,-0.259
307.746,-0.414
307.757,-0.547
307.768,-0.626
307.779,-0.661
307.79,-0.677
307.801,-0.697
307.812,-0.759
307.823,-0.773
307.834,-0.768
307.845,-0.747
307.856,-0.701
307.867,-0.686
307.878,-0.671
307.889,-0.643
307.9,-0.658
307.91,-0.518
307.921,-0.421
307.932,-0.318
307.943,-0.022
307.954,0.141
307.965,0.525
307.976,1.017
307.987,1.261
307.998,1.761
308.009,2.141
308.02,2.553
308.031,2.741
308.042,2.782
308.053,2.7
308.064,2.677
308.075,2.54
308.086,2.46
308.096,2.104
308.107,1.695
308.118,1.301
308.129,0.986
308.14,0.7
308.151,0.532
308.162,0.402
308.173,0.24
308.184,0.042
308.195,-0.082
308.206,-0.101
308.217,-0.239
308.228,-0.327
308.239,-0.357
308.25,-0.383
308.261,-0.369
308.271,-0.316
308.282,-0.176
308.293,0.035
308.304,0.06
308.315,0.251
308.326,0.545
308.337,0.7
308.348,0.794
308.359,0.709
308.37,0.645
308.381,0.482
308.392,0.261
308.403,0.107
308.414,-0.121
308.425,-0.351
308.436,-0.541
308.447,-0.633
308.457,-0.68
308.468,-0.697
308.479,-0.687
308.49,-0.596
308.523,-0.465
308.534,-0.347
308.545,-0.291
308.556,-0.192
308.567,-0.231
308.578,-0.279
308.589,-0.423
308.6,-0.624
308.611,-0.789
308.622,-0.889
308.633,-0.929
308.643,-0.989
308.654,-0.999
308.665,-0.985
308.676,-0.931
308.687,-0.872
308.698,-0.657
308.709,-0.322
308.72,-0.032
308.731,0.222
308.742,0.24
308.753,0.142
308.764,0.235
308.775,0.276
308.786,0.306
308.797,0.34
308.808,0.308
308.819,0.395
308.829,0.419
308.84,0.337
308.851,0.239
308.862,0.114
308.873,-0.087
308.884,-0.219
308.895,-0.347
308.906,-0.498
308.917,-0.544
308.928,-0.588
308.939,-0.599
308.95,-0.64
308.961,-0.687
308.972,-0.699
308.983,-0.703
308.994,-0.683
309.005,-0.614
309.015,-0.555
309.026,-0.471
309.037,-0.435
309.048,-0.423
309.059,-0.411
309.07,-0.505
309.081,-0.569
309.092,-0.727
309.103,-0.822
309.114,-0.866
309.125,-0.914
309.136,-0.97
309.147,-1.021
309.158,-1.034
309.169,-1.041
309.18,-1.053
309.191,-1.025
309.201,-0.998
309.212,-0.95
309.223,-0.946
309.234,-0.936
309.245,-0.949
309.256,-0.979
309.267,-0.988
309.278,-0.943
309.289,-0.884
309.3,-0.793
309.311,-0.671
309.322,-0.305
309.333,0.603
309.344,1.65
309.355,2.188
309.366,2.161
309.377,2.002
309.387,1.645
309.398,1.3
309.409,0.872
309.42,0.462
309.431,0.091
309.442,-0.142
309.453,-0.254
309.464,-0.268
309.475,-0.294
309.486,-0.275
309.497,-0.255
309.508,-0.187
309.519,-0.106
309.53,0.016
309.541,0.226
309.552,0.411
309.562,0.507
309.573,0.555
309.584,0.52
309.595,0.483
309.606,0.438
309.617,0.366
309.628,0.38
309.639,0.382
309.65,0.415
309.661,0.488
309.672,0.38
309.683,0.262
309.694,0.146
309.705,0.107
309.716,0.088
309.727,0.146
309.738,0.224
309.749,0.337
309.759,0.5
309.77,0.737
309.781,0.872
309.792,0.766
309.803,0.827
309.814,1.205
309.825,1.529
309.836,1.623
309.847,1.503
309.858,1.276
309.869,0.941
309.88,0.701
309.891,0.435
309.902,0.124
309.913,-0.16
309.924,-0.347
309.935,-0.62
309.945,-0.625
309.956,-0.548
309.967,-0.368
309.978,-0.28
309.989,-0.161
310.0,-0.024
310.011,0.119
310.022,0.301
310.033,0.409
310.044,0.48
310.055,0.714
310.066,0.852
310.077,0.869
310.088,0.932
310.099,1.003
310.11,0.645
310.121,0.147
310.131,-0.16
310.142,-0.411
310.153,-0.6
310.164,-0.706
310.175,-0.762
310.186,-0.732
310.197,-0.684
310.208,-0.494
310.219,-0.202
310.23,0.171
310.241,0.509
310.252,0.561
310.274,0.644
310.285,0.781
310.296,0.749
310.307,0.639
310.317,0.474
310.328,0.338
310.339,0.128
310.35,-0.096
310.361,-0.169
310.372,-0.196
310.383,-0.154
310.394,-0.158
310.405,-0.078
310.416,-0.068
310.427,-0.219
310.438,-0.397
310.449,-0.486
310.46,-0.515
310.471,-0.476
310.482,-0.428
310.492,-0.301
310.503,-0.07
310.514,0.311
310.525,0.933
310.536,1.485
310.547,2.017
310.558,2.016
310.569,1.804
310.58,1.405
310.591,1.055
310.602,0.586
310.613,0.308
310.624,0.138
310.635,0.165
310.646,0.29
310.657,0.528
310.668,0.873
310.678,1.421
310.689,2.014
310.7,2.925
310.711,4.216
310.722,5.35
310.733,4.9
310.744,4.435
310.755,3.378
310.766,1.91
310.777,0.664
310.788,-0.149
310.799,-0.512
310.81,-0.739
310.821,-0.867
310.832,-0.981
310.843,-1.052
310.854,-1.086
310.864,-1.085
310.875,-1.069
310.886,-1.065
310.897,-1.078
310.908,-1.02
310.919,-0.914
310.93,-0.675
310.941,-0.575
310.952,-0.43
310.963,-0.069
310.974,0.253
310.985,0.68
310.996,0.876
311.007,1.047
311.018,0.762
311.029,0.477
311.04,0.295
311.05,0.279
311.061,0.117
311.072,-0.09
311.083,-0.227
311.094,-0.223
311.105,-0.184
311.116,-0.123
311.127,-0.127
311.138,-0.029
311.149,-0.078
311.16,-0.024
311.171,-0.009
311.182,0.0
311.193,-0.041
311.204,0.028
311.215,0.116
311.226,0.373
311.237,0.511
311.247,0.714
311.258,0.719
311.269,0.748
311.28,0.706
311.291,0.542
311.302,0.436
311.313,0.209
311.324,0.069
311.335,-0.001
311.346,-0.006
311.357,0.083
311.368,0.212
311.379,0.402
311.39,0.616
311.401,0.652
311.411,0.439
311.422,0.154
311.433,-0.286
311.444,-0.658
311.455,-0.876
311.466,-0.951
311.477,-0.941
311.488,-0.781
311.499,-0.609
311.51,-0.305
311.521,-0.104
311.532,0.009
311.543,0.127
311.554,0.353
311.565,0.247
311.576,-0.059
311.587,-0.265
311.598,-0.408
311.608,-0.474
311.619,-0.431
311.63,-0.382
311.641,-0.293
311.652,-0.239
311.663,-0.233
311.674,-0.192
311.685,-0.343
311.696,-0.457
311.707,-0.556
311.718,-0.685
311.729,-0.732
311.74,-0.772
311.751,-0.835
311.762,-0.875
311.773,-0.904
311.784,-0.852
311.794,-0.751
311.805,-0.436
311.816,0.267
311.827,0.961
311.838,1.171
311.849,0.974
311.86,0.949
311.871,0.923
311.882,0.618
311.893,0.036
311.904,-0.422
311.915,-0.688
311.926,-0.91
311.937,-1.059
311.948,-1.121
311.959,0.384
312.046,-0.69
312.057,-0.572
312.068,-0.478
312.079,-0.323
312.09,0.117
312.101,0.411
312.112,0.857
312.123,1.544
312.134,1.878
312.145,2.139
312.156,2.157
312.166,2.044
312.177,1.884
312.188,1.369
312.199,0.949
312.21,0.585
312.221,0.055
312.232,-0.203
312.243,-0.441
312.254,-0.661
312.265,-0.743
312.276,-0.82
312.287,-0.844
312.298,-0.889
312.309,-0.884
312.32,-0.804
312.331,-0.766
312.342,-0.712
312.352,-0.695
312.363,-0.708
312.374,-0.67
312.385,-0.654
312.396,-0.499
312.407,-0.387
312.418,-0.304
312.429,-0.234
312.44,-0.288
312.451,-0.421
312.462,-0.659
312.473,-0.867
312.484,-1.003
312.495,-1.085
312.506,-1.135
312.517,-1.183
312.528,-1.182
312.538,-1.181
312.549,-1.134
312.56,-1.077
312.571,-0.996
312.582,-0.881
312.593,-0.854
312.604,-0.92
312.615,-1.003
312.626,-1.057
312.637,-1.073
312.648,-1.032
312.659,-0.908
312.67,-0.807
312.681,-0.693
312.692,-0.677
312.703,-0.698
312.713,-0.763
312.724,-0.884
312.735,-0.955
312.746,-1.037
312.757,-1.067
312.768,-1.072
312.779,-1.037
312.79,-0.967
312.801,-0.859
312.812,-0.702
312.823,-0.605
312.834,-0.495
312.845,-0.449
312.856,-0.394
312.867,-0.278
312.878,-0.145
312.888,0.14
312.899,0.252
312.91,0.234
312.921,0.228
312.932,-0.118
312.943,-0.37
312.954,-0.526
312.965,-0.533
312.976,-0.462
312.987,-0.156
312.998,0.231
313.009,0.841
313.02,1.361
313.031,1.834
313.042,2.172
313.053,2.501
313.064,2.907
313.075,3.358
313.085,3.433
313.096,3.003
313.107,2.429
313.118,1.847
313.129,1.435
313.14,1.033
313.151,0.637
313.162,0.085
313.173,-0.36
313.184,-0.715
313.195,-0.843
313.206,-0.936
313.217,-0.94
313.228,-0.896
313.239,-0.752
313.25,-0.562
313.261,-0.279
313.271,0.01
313.282,0.524
313.293,0.85
313.304,0.998
313.315,0.823
313.326,0.602
313.337,0.246
313.348,0.072
313.359,-0.087
313.37,-0.3
313.381,-0.47
313.392,-0.658
313.403,-0.772
313.414,-0.91
313.425,-1.028
313.436,-1.144
313.468,-1.196
313.479,-1.222
313.49,-1.226
313.501,-1.215
313.512,-1.204
313.523,-1.181
313.534,-1.141
313.545,-1.083
313.556,-0.998
313.567,-0.943
313.578,-0.859
313.589,-0.8
313.6,-0.701
313.611,-0.65
313.622,-0.569
313.633,-0.408
313.643,-0.337
313.654,-0.176
313.665,-0.124
313.676,-0.018
313.687,-0.087
313.698,-0.157
313.709,-0.225
313.72,-0.348
313.731,-0.384
313.742,-0.438
313.753,-0.433
313.764,-0.44
313.775,-0.392
313.786,-0.339
313.797,-0.213
313.808,-0.074
313.819,-0.087
313.829,-0.046
313.84,-0.088
313.851,-0.145
313.862,-0.264
313.873,-0.339
313.884,-0.349
313.895,-0.422
313.906,-0.419
313.917,-0.461
313.928,-0.451
313.939,-0.451
313.95,-0.552
313.961,-0.643
313.972,-0.784
313.983,-0.864
313.994,-0.966
314.005,-1.046
314.015,-1.106
314.026,-1.163
314.037,-1.186
314.048,-1.195
314.059,-1.155
314.07,-1.123
314.081,-1.052
314.092,-0.964
314.103,-0.809
314.114,-0.599
314.125,-0.403
314.136,0.035
314.147,0.32
314.158,0.501
314.169,0.408
314.18,0.179
314.19,-0.007
314.201,-0.164
314.212,-0.412
314.223,-0.657
314.234,-0.799
314.245,-0.895
314.256,-0.971
314.267,-0.993
314.278,-1.037
314.289,-1.028
314.3,-1.002
314.311,-0.955
314.322,-0.884
314.333,-0.811
314.344,-0.613
314.355,-0.437
314.366,-0.231
314.377,-0.059
314.387,0.069
314.398,0.194
314.409,0.201
314.42,0.251
314.431,0.19
314.442,0.075
314.453,-0.037
314.464,-0.199
314.475,-0.275
314.486,-0.397
314.497,-0.469
314.508,-0.5
314.519,-0.497
314.53,-0.438
314.541,-0.4
314.552,-0.299
314.563,-0.217
314.573,-0.006
314.584,0.284
314.595,0.447
314.606,0.535
314.617,0.425
314.628,0.268
314.639,0.056
314.65,-0.236
314.661,-0.465
314.672,-0.657
314.683,-0.765
314.694,-0.87
314.705,-0.886
314.716,-0.887
314.727,-0.884
314.738,-0.828
314.748,-0.802
314.759,-0.73
314.77,-0.609
314.781,-0.508
314.792,-0.329
314.803,-0.215
314.814,0.08
314.825,0.381
314.836,0.613
314.847,0.992
314.858,1.277
314.869,1.539
314.88,1.617
314.891,1.495
314.902,1.397
314.913,1.043
314.924,0.769
314.934,0.483
314.945,0.289
314.956,0.202
314.967,0.032
314.978,-0.038
314.989,-0.08
315.0,0.004
315.011,0.207
315.022,0.401
315.033,0.815
315.044,1.191
315.055,1.48
315.066,2.051
315.077,2.408
315.088,2.601
315.099,2.457
315.11,2.301
315.121,2.105
315.131,1.513
315.142,0.952
315.153,0.507
315.164,0.181
315.175,-0.144
315.186,-0.401
315.197,-0.548
315.208,-0.689
315.219,-0.715
315.23,-0.637
315.241,-0.459
315.274,-0.017
315.285,0.687
315.296,1.595
315.306,2.848
315.317,4.239
315.328,5.387
315.339,6.601
315.35,6.67
315.361,5.98
315.372,5.33
315.383,4.252
315.394,3.275
315.405,2.596
315.416,2.343
315.427,0.578
317.199,-1.099
317.21,-1.099
317.221,-1.053
317.232,-0.979
317.243,-0.867
317.254,-0.673
317.265,-0.368
317.276,-0.076
317.287,0.32
317.298,1.103
317.309,1.767
317.32,2.434
317.331,2.43
317.342,2.297
317.353,1.873
317.363,1.354
317.374,1.025
317.385,0.649
317.396,0.337
317.407,0.141
317.418,-0.003
317.429,-0.06
317.44,-0.146
317.451,-0.201
317.462,-0.244
317.473,-0.308
317.484,-0.341
317.495,-0.412
317.506,-0.461
317.517,-0.491
317.527,-0.528
317.538,-0.523
317.549,-0.473
317.56,-0.33
317.571,-0.186
317.582,-0.04
317.593,0.25
317.604,0.514
317.615,0.728
317.626,0.73
317.637,0.61
317.648,0.326
317.659,0.07
317.67,-0.111
317.681,-0.367
317.692,-0.581
317.703,-0.711
317.713,-0.79
317.724,-0.805
317.735,-0.831
317.746,-0.826
317.757,-0.809
317.768,-0.72
317.779,-0.569
317.79,-0.395
317.801,-0.14
317.812,0.111
317.823,0.441
317.834,0.723
317.845,1.049
317.856,1.193
317.867,1.391
317.878,1.344
317.889,1.139
317.9,0.903
317.91,0.574
317.921,0.323
317.932,0.047
317.943,-0.159
317.954,-0.342
317.965,-0.461
317.976,-0.549
317.987,-0.664
317.998,-0.705
318.009,-0.726
318.02,-0.655
318.031,-0.545
318.042,-0.24
318.053,0.133
318.064,0.715
318.075,1.29
318.085,1.877
318.096,2.17
318.107,1.847
318.118,1.317
318.129,0.626
318.14,0.099
318.151,-0.333
318.162,-0.611
318.173,-0.818
318.184,-0.928
318.195,-0.983
318.206,-0.974
318.217,-0.971
318.228,-0.885
318.239,-0.739
318.25,-0.354
318.261,0.31
318.271,1.181
318.282,2.046
318.293,2.66
318.304,3.097
318.315,3.177
318.326,3.111
318.337,3.093
318.348,2.658
318.359,2.332
318.37,1.686
318.381,1.152
318.392,0.714
318.403,0.14
318.414,-0.184
318.425,-0.483
318.436,-0.735
318.447,-0.85
318.457,-0.938
318.468,-1.017
318.479,-1.057
318.49,-1.099
318.501,-1.106
318.512,-1.093
318.523,-1.091
318.534,-1.077
318.545,-1.062
318.556,-1.018
318.567,-0.938
318.578,-0.852
318.589,-0.662
318.6,-0.481
318.611,-0.311
318.622,-0.002
318.633,0.151
318.643,0.177
318.654,0.143
318.665,-0.038
318.676,-0.129
318.687,-0.277
318.698,-0.379
318.709,-0.489
318.72,-0.506
318.731,-0.509
318.742,-0.553
318.753,-0.605
318.764,-0.693
318.775,-0.759
318.786,-0.843
318.797,-0.879
318.808,-0.88
318.819,-0.876
318.829,-0.838
318.84,-0.819
318.851,-0.763
318.862,-0.7
318.873,-0.636
318.884,-0.541
318.895,-0.534
318.906,-0.55
318.917,-0.637
318.928,-0.793
318.939,-0.997
318.972,-1.082
318.983,-1.133
318.994,-1.128
319.005,-1.12
319.015,-1.101
319.026,-1.065
319.037,-0.988
319.048,-0.947
319.059,-0.808
319.07,-0.568
319.081,-0.252
319.092,0.107
319.103,0.368
319.114,0.653
319.125,0.635
319.136,0.473
319.147,0.325
319.158,0.17
319.169,0.086
319.18,-0.048
319.19,-0.241
319.201,-0.484
319.212,-0.626
319.223,-0.769
319.234,-0.863
319.245,-0.895
319.256,-0.9
319.267,-0.861
319.278,-0.828
319.289,-0.763
319.3,-0.726
319.311,-0.651
319.322,-0.64
319.333,-0.683
319.344,-0.742
319.355,-0.817
319.366,-0.889
319.376,-0.952
319.387,-0.983
319.398,-1.023
319.409,-1.078
319.42,-1.113
319.431,-1.165
319.442,-1.188
319.453,-1.209
319.464,-1.213
319.475,-1.211
319.486,-1.19
319.497,-1.145
319.508,-1.137
319.519,-1.125
319.53,-1.15
319.541,-1.137
319.552,-1.14
319.562,-1.133
319.573,-1.129
319.584,-1.114
319.595,-1.086
319.606,-1.062
319.617,-1.018
319.628,-1.007
319.639,-0.983
319.65,-0.949
319.661,-0.876
319.672,-0.727
319.683,-0.572
319.694,-0.265
319.705,0.088
319.716,0.549
319.727,1.022
319.738,1.586
319.749,1.924
319.759,1.977
319.77,2.131
319.781,2.095
319.792,1.864
319.803,1.468
319.814,0.996
319.825,0.533
319.836,0.064
319.847,-0.242
319.858,-0.443
319.869,-0.515
319.88,-0.572
319.891,-0.618
319.902,-0.649
319.913,-0.668
319.924,-0.651
319.934,-0.663
319.945,-0.64
319.956,-0.664
320.044,-0.62
320.055,-0.667
320.066,-0.706
320.077,-0.755
320.088,-0.798
320.099,-0.81
320.11,-0.781
320.12,-0.733
320.131,-0.663
320.142,-0.582
320.153,-0.392
320.164,-0.132
320.175,0.087
320.186,0.26
320.197,0.375
320.208,0.586
320.219,0.757
320.23,0.93
320.241,0.932
320.252,0.818
320.263,0.595
320.274,0.324
320.285,0.117
320.296,-0.103
320.306,-0.208
320.317,-0.289
320.328,-0.313
320.339,-0.334
320.35,-0.334
320.361,-0.247
320.372,-0.174
320.383,-0.063
320.394,0.004
320.405,0.048
320.416,0.056
320.427,-0.016
320.438,-0.098
320.449,-0.169
320.46,-0.227
320.471,-0.336
320.482,-0.47
320.492,-0.56
320.503,-0.633
320.514,-0.684
320.525,-0.748
320.536,-0.774
320.547,-0.78
320.558,-0.788
320.569,-0.776
320.58,-0.796
320.591,-0.765
320.602,-0.737
320.613,-0.638
320.624,-0.493
320.635,-0.266
320.646,0.076
320.657,0.457
320.668,0.918
320.678,1.192
320.689,1.432
320.7,1.713
320.711,1.727
320.722,1.62
320.755,1.298
320.766,0.915
320.777,0.518
320.788,0.122
320.799,-0.131
320.81,-0.368
320.821,-0.549
320.832,-0.692
320.843,-0.767
320.853,-0.806
320.864,-0.829
320.875,-0.822
320.886,-0.835
320.897,-0.799
320.908,-0.779
320.919,0.577
321.04,2.017
321.05,1.966
321.061,1.722
321.072,1.384
321.083,1.004
321.094,0.573
321.105,0.338
321.116,0.096
321.127,-0.079
321.138,-0.222
321.149,-0.287
321.16,-0.294
321.171,-0.301
321.182,-0.298
321.193,-0.287
321.204,-0.192
321.215,-0.048
321.225,0.134
321.236,0.426
321.247,0.64
321.258,0.998
321.269,1.554
321.28,2.223
321.291,2.831
321.302,2.971
321.313,2.977
321.324,2.552
321.335,2.11
321.346,1.613
321.357,1.116
321.368,0.662
321.379,0.24
321.39,0.024
321.401,-0.167
321.411,-0.324
321.422,-0.47
321.433,-0.562
321.444,-0.612
321.455,-0.614
321.466,-0.622
321.477,-0.604
321.488,-0.548
321.499,-0.478
321.51,-0.315
321.521,-0.158
321.532,0.15
321.543,0.615
321.554,1.277
321.565,1.986
321.576,2.894
321.587,3.544
321.597,3.453
321.608,3.271
321.619,2.795
321.63,2.249
321.641,1.857
321.652,1.302
321.663,0.903
321.674,0.669
321.685,0.418
321.696,0.23
321.707,0.039
321.718,-0.08
321.729,-0.172
321.74,-0.27
321.751,-0.359
321.762,-0.385
321.773,-0.428
321.784,-0.453
321.794,-0.465
321.805,-0.504
321.816,-0.491
321.827,-0.505
321.838,-0.48
321.849,-0.432
321.86,-0.415
321.871,-0.381
321.882,-0.344
321.893,-0.314
321.904,-0.293
321.915,-0.276
321.926,-0.274
321.937,-0.337
321.948,-0.382
321.959,-0.471
321.97,-0.506
321.98,-0.57
321.991,-0.637
322.002,-0.692
322.013,-0.716
322.024,-0.751
322.035,-0.753
322.046,-0.745
322.057,-0.721
322.068,-0.655
322.079,-0.511
322.09,-0.216
322.101,0.079
322.112,0.627
322.123,0.969
322.134,1.085
322.144,1.038
322.155,0.655
322.166,0.294
322.177,0.063
322.188,-0.178
322.199,-0.342
322.21,-0.405
322.221,-0.402
322.232,-0.361
322.243,-0.259
322.254,-0.173
322.265,0.041
322.276,0.257
322.287,0.62
322.298,0.916
322.309,1.231
322.32,1.384
322.331,1.562
322.341,1.575
322.352,1.455
322.363,1.368
322.374,1.089
322.385,0.883
322.396,0.616
322.407,0.258
322.418,-0.021
322.429,-0.213
322.44,-0.372
322.451,-0.503
322.462,-0.573
322.473,-0.589
322.484,-0.633
322.495,-0.642
322.506,-0.611
322.517,-0.577
322.527,-0.513
322.538,-0.409
322.549,-0.211
322.56,-0.03
322.571,0.107
322.582,0.37
322.593,0.448
322.604,0.403
322.615,0.296
322.626,0.081
322.637,-0.158
322.648,-0.407
322.659,-0.576
322.67,-0.72
322.681,-0.831
322.692,-0.945
322.703,-1.02
322.713,-1.065
322.724,-1.107
322.735,-1.113
322.746,-1.117
322.757,-1.128
322.768,-1.115
322.779,-1.12
322.79,-1.094
322.801,-1.081
322.812,-1.038
322.823,-0.948
322.834,-0.832
322.845,-0.672
322.856,-0.556
322.867,-0.44
322.878,-0.421
322.889,-0.455
322.899,-0.543
322.91,-0.66
322.921,-0.777
322.932,-0.866
322.943,-0.891
322.954,-0.927
322.965,-0.929
322.976,-0.889
322.987,-0.856
322.998,-0.757
323.009,-0.699
323.02,-0.612
323.031,-0.554
323.042,-0.512
323.053,-0.49
323.064,-0.493
323.075,-0.477
323.085,-0.458
323.096,-0.495
323.107,-0.58
323.118,-0.644
323.129,-0.727
323.14,-0.787
323.151,-0.863
323.162,-0.926
323.173,-1.011
323.184,-1.066
323.195,-1.103
323.206,-1.115
323.217,-1.098
323.228,-1.039
323.239,-0.931
323.25,-0.814
323.261,-0.627
323.271,-0.579
