Depth_m,nh4
513.786,1.374
513.797,1.58
513.808,1.581
513.818,1.58
513.829,1.477
513.84,1.475
513.851,1.574
513.862,1.571
513.873,1.567
513.884,1.563
513.895,1.661
513.906,1.76
513.917,1.756
513.928,1.856
513.939,1.956
513.95,2.158
513.961,2.567
513.972,3.078
514.026,1.444
514.037,1.241
514.048,0.424
514.147,0.009
514.158,0.313
514.169,0.72
514.18,1.024
514.191,1.226
514.201,1.327
514.212,1.325
514.223,1.119
514.234,0.812
514.245,0.3
514.42,0.397
514.431,0.804
514.442,1.005
514.453,1.513
514.464,1.816
514.475,1.916
514.486,1.71
514.497,1.198
514.508,0.484
514.519,0.077
514.661,0.07
514.672,0.274
514.683,0.377
514.694,0.482
514.705,0.895
514.716,1.105
514.727,1.316
514.738,1.423
514.748,1.325
514.759,1.225
514.77,0.716
514.781,0.309
514.847,0.004
514.858,0.106
514.869,0.309
514.88,0.307
514.891,0.407
514.902,0.404
514.913,0.3
514.924,0.093
514.935,0.091
514.945,0.088
515.164,0.078
515.175,0.18
515.186,0.179
515.328,0.069
515.339,0.273
515.35,0.273
515.361,0.273
515.372,0.07
515.547,0.131
515.558,0.646
515.569,1.16
515.58,1.673
515.591,2.085
515.602,2.496
515.613,2.498
515.624,2.293
515.635,1.78
515.646,1.061
515.657,0.238
515.81,0.106
515.821,0.208
515.832,0.515
515.843,0.719
515.854,1.128
515.865,1.433
515.875,1.636
515.886,1.633
515.897,1.424
515.908,1.01
515.919,0.594
515.93,0.28
515.941,0.169
515.952,0.057
515.963,0.046
515.974,0.137
515.985,0.33
515.996,0.525
516.007,0.723
516.018,0.821
516.029,0.92
516.04,1.329
516.05,1.637
516.061,2.252
516.072,2.97
516.083,3.585
516.094,3.689
516.105,3.18
516.116,2.262
516.127,1.345
516.138,0.939
516.149,0.43
516.16,0.127
516.171,0.027
516.182,0.131
516.193,0.234
516.204,0.337
516.215,0.438
516.226,0.539
516.236,0.64
516.247,0.74
516.258,0.943
516.269,1.045
516.28,1.25
516.291,1.15
516.302,1.05
516.313,0.849
516.324,0.341
516.412,0.038
516.422,0.242
516.433,0.343
516.444,0.444
516.455,0.546
516.466,0.546
516.477,0.546
516.488,0.65
516.499,0.651
516.51,0.856
516.521,0.959
516.532,0.755
516.543,0.346
516.663,0.075
516.674,0.385
516.685,0.593
516.696,0.699
516.707,0.703
516.718,0.811
516.729,0.816
516.74,0.822
516.751,0.623
516.762,0.424
516.773,0.122
517.09,0.03
517.101,0.131
517.112,0.029
517.123,0.028
517.221,0.141
517.232,0.248
517.243,0.152
517.363,0.151
517.374,0.552
517.385,0.748
517.396,0.741
517.407,0.634
517.418,0.529
517.429,0.325
517.44,0.021
517.67,0.166
517.681,0.168
517.692,0.273
517.703,0.479
517.713,0.787
517.724,1.096
517.735,1.097
517.746,0.893
517.757,0.382
518.031,0.149
518.042,0.142
518.053,0.032
518.107,0.004
518.118,0.106
518.129,0.004
518.348,0.026
518.359,0.338
518.37,0.648
518.381,0.855
518.392,0.959
518.403,0.856
518.414,0.854
518.425,0.953
518.436,0.848
518.447,0.641
518.457,0.128
518.501,0.022
518.512,0.532
518.523,0.735
518.534,0.734
518.545,0.631
518.556,0.425
518.567,0.423
518.578,0.525
518.589,0.627
518.6,0.832
518.611,1.243
518.622,1.858
518.633,2.576
518.643,3.292
518.654,4.007
518.665,4.618
518.676,5.228
518.687,5.53
518.698,5.526
518.709,5.113
518.72,4.498
518.731,3.579
518.742,2.457
518.753,1.234
518.764,0.216
519.103,0.091
519.114,0.397
519.125,0.498
519.136,0.497
519.147,0.395
519.158,0.191
519.169,0.089
519.519,0.323
519.53,0.936
519.541,1.649
519.552,2.26
519.562,2.667
519.573,2.46
519.584,1.741
519.595,0.819
519.606,0.204
519.814,0.011
519.825,0.011
520.099,0.113
520.11,0.723
520.12,1.437
520.131,2.049
520.142,2.663
520.153,3.176
520.164,3.383
520.175,3.08
520.186,2.163
520.197,0.837
520.558,0.292
520.569,0.291
520.58,0.289
520.591,0.185
520.602,0.082
520.733,0.272
520.744,0.576
520.755,0.88
520.766,1.084
520.777,1.288
520.788,1.596
520.799,1.904
520.81,2.417
520.821,3.033
520.832,3.649
520.843,3.957
520.854,3.958
520.865,3.345
520.875,2.425
520.886,1.403
520.897,0.483
521.029,0.269
521.039,0.265
521.182,0.157
521.193,0.362
521.204,0.465
521.215,0.466
521.225,0.468
521.236,0.469
521.247,0.573
521.258,0.473
521.269,0.168
521.346,0.073
521.357,0.28
521.368,0.59
521.379,0.899
521.39,1.105
521.401,1.004
521.412,0.902
521.422,0.697
521.433,0.595
521.444,0.698
521.455,0.801
521.466,1.213
521.477,1.523
521.488,1.835
521.499,2.15
521.51,2.467
521.521,2.479
521.532,1.981
521.543,1.175
521.554,0.367
521.652,0.082
521.663,0.695
521.674,1.308
521.685,1.716
521.696,1.92
521.707,1.919
521.718,1.508
521.729,0.893
521.74,0.277
521.751,0.071
521.762,0.173
521.773,0.379
521.784,0.585
521.794,0.587
521.805,0.385
521.816,0.183
521.969,0.093
521.98,0.195
522.145,0.175
522.156,0.582
522.166,0.989
522.177,1.396
522.188,1.702
522.199,1.701
522.21,1.189
522.221,0.576
522.232,0.269
522.243,0.167
522.254,0.168
522.265,0.066
522.331,0.058
522.341,0.261
522.352,0.465
522.363,0.466
522.374,0.468
522.385,0.471
522.396,0.475
522.407,0.479
522.418,0.38
522.429,0.178
522.615,0.066
522.626,0.27
522.637,0.167
522.648,0.066
522.812,0.269
522.823,0.473
522.834,0.779
522.845,0.778
522.856,0.776
522.867,0.773
522.878,0.565
522.889,0.461
522.899,0.154
523.02,0.185
523.031,0.491
523.042,0.593
523.053,0.593
523.064,0.695
523.075,0.592
523.085,0.592
523.096,0.592
523.107,0.592
523.118,0.59
523.129,0.589
523.14,0.484
523.151,0.38
523.162,0.072
523.315,0.152
523.326,0.453
523.337,0.55
523.348,0.442
523.359,0.131
523.447,0.229
523.458,0.434
523.468,0.536
523.479,0.637
523.49,0.636
523.501,0.635
523.512,0.634
523.523,0.327
523.534,0.021
523.676,0.099
523.687,0.202
523.698,0.305
523.709,0.203
523.72,0.204
523.731,0.306
523.742,0.408
523.753,0.51
523.764,0.713
523.775,0.713
523.786,0.509
523.797,0.1
523.928,0.098
523.939,0.406
523.95,0.508
523.961,0.405
523.972,0.3
523.983,0.092
524.136,0.184
524.147,0.596
524.158,0.804
524.169,1.01
524.18,1.115
524.19,1.321
524.201,1.528
524.212,1.53
524.223,1.431
524.234,0.821
524.245,0.11
524.431,0.15
524.442,0.362
524.453,0.675
524.464,0.68
524.475,0.582
524.486,0.277
524.705,0.065
524.716,0.372
524.727,0.578
524.738,0.58
524.749,0.275
524.858,0.157
524.869,0.256
524.88,0.151
524.891,0.151
524.902,0.152
524.913,0.155
524.924,0.158
524.935,0.163
524.945,0.169
524.956,0.174
524.967,0.075
525.044,0.07
525.055,0.27
525.066,0.473
525.077,0.574
525.088,0.676
525.099,0.675
525.11,0.777
525.121,0.776
525.131,0.675
525.142,0.574
525.153,0.269
525.285,0.277
525.296,0.683
525.306,0.985
525.317,0.982
525.328,0.877
525.339,0.569
525.35,0.466
525.361,0.263
525.372,0.163
525.449,0.071
525.58,0.153
525.591,0.667
525.602,1.079
525.613,1.287
525.624,1.289
525.635,1.087
525.646,0.985
525.657,0.985
525.668,1.086
525.679,0.879
525.689,0.57
525.7,0.158
525.843,0.183
525.854,0.494
525.865,0.702
525.875,0.91
525.886,1.016
525.897,1.019
525.908,0.816
525.919,0.613
525.93,0.409
525.941,0.102
525.952,0.0
525.985,0.0
526.007,0.206
526.018,0.514
526.029,0.822
526.039,1.233
526.05,1.745
526.061,2.259
526.072,2.67
526.083,3.184
526.094,3.186
526.105,2.575
526.116,1.553
526.127,0.837
526.138,0.427
526.149,0.221
526.16,0.015
526.237,0.32
526.247,0.629
526.258,0.734
526.269,0.737
526.28,0.535
526.291,0.333
526.302,0.027
526.51,0.137
526.521,0.243
526.532,0.452
526.543,0.456
526.554,0.254
526.685,0.146
526.696,0.761
526.707,1.377
526.718,1.992
526.729,2.608
526.74,2.712
526.751,2.611
526.762,2.0
526.773,1.389
526.784,1.289
526.794,1.188
526.805,0.986
526.816,0.681
526.827,0.274
526.948,0.074
526.959,0.281
526.97,0.487
527.199,0.285
527.21,0.288
527.221,0.187
527.484,0.141
527.495,0.343
527.506,0.443
527.517,0.644
527.528,0.743
527.538,0.74
527.549,0.533
527.56,0.225
527.637,0.131
527.648,0.439
527.659,0.644
527.67,0.338
527.79,0.125
527.801,0.532
527.812,0.941
527.823,1.248
527.834,1.352
527.845,1.149
527.856,0.538
527.867,0.13
527.976,0.529
527.987,1.138
527.998,1.646
528.009,1.745
528.02,1.539
528.031,1.026
528.042,0.616
528.053,0.718
528.064,0.921
528.074,0.919
528.085,0.714
528.096,0.406
528.239,0.104
528.25,0.719
528.26,1.129
528.271,1.541
528.282,1.543
528.293,1.342
528.304,0.833
528.315,0.322
528.414,0.008
528.425,0.416
528.436,0.825
528.447,1.131
528.458,1.437
528.468,1.437
528.479,1.232
528.49,0.72
528.501,0.106
528.622,0.204
528.633,0.512
528.643,0.718
528.654,0.823
528.665,0.927
528.676,0.928
528.687,0.826
528.698,0.314
529.081,0.162
529.092,0.368
529.103,0.574
529.114,0.677
529.125,0.678
529.136,0.678
529.147,0.677
529.158,0.574
529.169,0.368
529.18,0.162
529.398,0.016
529.409,0.115
529.42,0.112
529.431,0.006
529.573,0.195
529.584,0.295
529.595,0.396
529.606,0.291
529.617,0.186
529.836,0.126
529.847,0.431
529.858,0.633
529.869,0.835
529.88,0.832
529.891,0.828
529.902,0.722
529.913,0.616
529.924,0.511
529.935,0.201
530.066,0.292
530.077,0.7
530.088,1.109
530.099,1.415
530.11,1.824
530.12,2.232
530.131,2.537
530.142,2.636
530.153,2.53
530.164,2.218
530.175,1.804
530.186,1.39
530.197,0.668
530.208,0.049
530.307,0.001
530.317,0.203
530.328,0.304
530.339,0.305
530.35,0.103
530.514,0.002
530.525,0.308
530.536,0.512
530.547,0.613
530.558,0.613
530.569,0.512
530.58,0.308
530.591,0.207
530.722,0.308
530.733,0.613
530.744,0.917
530.755,1.223
530.766,1.631
530.777,1.835
530.788,1.734
530.799,1.533
530.81,1.231
530.821,0.929
530.832,0.934
530.843,0.937
530.854,1.042
530.865,1.351
530.875,1.353
530.886,1.355
530.897,1.049
530.908,0.64
530.919,0.026
531.127,0.103
531.138,0.307
531.149,0.408
531.16,0.508
531.171,0.505
531.182,0.503
531.193,0.5
531.204,0.396
531.215,0.292
531.225,0.188
531.324,0.099
531.335,0.405
531.346,0.507
531.357,0.609
531.368,0.608
531.379,0.606
531.39,0.809
531.401,0.91
531.412,0.909
531.422,0.705
531.433,0.399
531.816,0.178
531.827,0.484
531.838,0.688
531.849,0.789
531.86,0.891
531.871,0.788
531.882,0.379
531.98,0.166
531.991,0.165
532.002,0.368
532.024,0.469
532.035,0.673
532.046,0.775
532.057,0.774
532.068,0.672
532.079,0.468
532.09,0.264
532.101,0.265
532.112,0.572
532.123,0.878
532.134,1.082
532.145,1.183
532.155,1.283
532.166,1.281
532.177,1.381
532.188,1.378
532.199,1.375
532.21,1.372
532.221,1.37
532.232,1.367
532.243,1.262
532.254,1.156
532.265,1.051
532.276,0.945
532.287,0.736
532.298,0.529
532.309,0.321
532.32,0.216
532.331,0.01
532.418,0.11
532.429,0.315
532.44,0.315
532.451,0.314
532.462,0.314
532.473,0.21
532.484,0.107
532.495,0.104
532.67,0.377
532.681,0.788
532.692,1.096
532.703,1.508
532.713,1.613
532.724,1.513
532.735,1.617
532.746,1.62
532.757,1.519
532.768,1.213
532.779,0.805
532.79,0.395
532.801,0.088
532.878,0.016
532.889,0.227
532.9,0.438
532.91,0.751
532.921,0.961
532.932,1.271
532.943,1.478
532.954,1.377
532.965,1.275
532.976,1.376
532.987,1.579
532.998,1.885
533.009,2.191
533.02,2.394
533.031,2.496
533.042,2.393
533.053,2.087
533.064,1.576
533.075,0.861
533.381,0.102
533.392,0.203
533.403,0.405
533.414,0.504
533.425,0.603
533.436,0.498
533.447,0.394
533.457,0.188
533.643,0.03
533.654,0.136
533.665,0.14
533.676,0.141
533.687,0.245
533.698,0.245
533.709,0.347
533.72,0.55
533.731,0.651
533.742,0.956
533.753,1.158
533.764,1.258
533.775,1.154
533.786,0.947
533.797,0.741
533.808,0.432
533.818,0.021
533.917,0.025
533.928,0.127
533.939,0.229
533.95,0.331
533.961,0.432
533.972,0.532
533.983,0.426
533.994,0.218
534.005,0.009
534.147,0.021
534.158,0.025
534.453,0.063
534.464,0.167
534.475,0.271
534.486,0.374
534.497,0.374
534.508,0.169
534.628,0.078
534.639,0.285
534.65,0.594
534.661,0.8
534.672,1.005
534.683,1.109
534.694,1.212
534.705,1.008
534.716,0.804
534.727,0.6
534.738,0.396
534.748,0.293
534.759,0.089
534.88,0.122
534.891,0.333
534.902,0.544
534.913,0.858
534.924,1.171
534.935,1.279
534.945,1.285
534.956,1.29
534.967,1.396
534.978,1.502
534.989,1.607
535.0,1.507
535.011,1.305
535.022,0.898
535.033,0.49
535.044,0.082
535.142,0.103
535.153,0.207
535.164,0.209
535.175,0.211
535.186,0.212
535.197,0.213
535.208,0.214
535.219,0.317
535.23,0.522
535.241,0.727
535.252,0.83
535.263,0.829
535.274,0.726
535.285,0.521
535.296,0.416
535.307,0.21
535.317,0.209
535.328,0.106
535.339,0.004
535.35,0.107
535.361,0.108
535.372,0.211
535.383,0.109
535.394,0.111
535.405,0.011
535.679,0.187
535.69,0.189
535.7,0.293
535.711,0.295
535.722,0.298
535.733,0.301
535.744,0.203
535.755,0.209
535.766,0.113
535.777,0.121
535.788,0.027
535.799,0.036
535.908,0.172
535.919,0.378
535.93,0.584
535.941,0.79
535.952,0.79
535.963,0.688
535.974,0.483
536.05,0.174
536.061,0.581
536.072,1.193
536.083,1.805
536.094,2.417
536.105,2.926
536.116,2.823
536.127,2.412
536.138,1.593
536.149,1.081
536.16,0.671
536.171,0.67
536.182,0.771
536.193,0.973
536.204,1.074
536.215,1.072
536.226,0.968
536.237,0.761
536.247,0.656
536.258,0.346
536.269,0.24
536.28,0.134
536.291,0.131
536.302,0.231
536.313,0.228
536.324,0.328
536.335,0.326
536.346,0.324
536.357,0.321
536.368,0.115
536.499,0.198
536.51,0.401
536.521,0.503
536.532,0.503
536.543,0.503
536.554,0.402
536.565,0.403
536.576,0.506
536.587,0.506
536.598,0.402
536.608,0.295
536.619,0.187
536.696,0.36
536.707,0.564
536.718,0.769
536.729,0.872
536.74,1.179
536.751,1.486
536.762,1.998
536.773,2.305
536.784,2.406
536.794,2.303
536.805,1.892
536.816,1.174
536.827,0.455
537.013,0.265
537.024,0.469
537.035,0.468
537.046,0.466
537.057,0.159
537.517,0.077
537.527,0.176
537.538,0.173
537.549,0.068
537.79,0.055
537.801,0.056
537.812,0.056
537.823,0.055
538.042,0.072
538.053,0.279
538.064,0.382
538.075,0.384
538.086,0.18
538.447,0.045
538.458,0.353
538.468,0.458
538.479,0.46
538.49,0.258
538.501,0.158
538.764,0.067
538.775,0.167
538.786,0.166
538.797,0.268
538.808,0.165
538.873,0.078
538.884,0.282
538.895,0.484
538.906,0.785
538.917,1.086
538.928,1.386
538.939,1.481
538.95,1.474
538.961,1.57
538.972,1.564
538.983,1.663
538.994,1.662
539.005,1.559
539.015,1.356
539.026,1.152
539.037,0.948
539.048,0.847
539.059,0.746
539.07,0.644
539.081,0.44
539.092,0.235
539.103,0.133
539.114,0.234
539.125,0.232
539.136,0.228
539.147,0.326
539.158,0.627
539.169,0.724
539.18,0.822
539.191,0.817
539.202,0.814
539.212,0.913
539.223,1.013
539.234,1.013
539.245,1.013
539.256,1.015
539.267,0.914
539.278,0.814
539.289,0.714
539.3,0.614
539.311,0.616
539.322,0.823
539.333,1.438
539.344,1.951
539.355,2.668
539.366,3.078
539.377,2.977
539.387,2.363
539.398,1.442
539.409,1.033
539.42,0.725
539.431,0.418
539.442,0.214
539.453,0.009
539.486,0.112
539.497,0.215
539.508,0.422
539.519,0.526
539.53,0.631
539.541,0.837
539.552,1.144
539.562,1.45
539.573,1.651
539.584,1.851
539.595,2.051
539.606,2.148
539.617,2.246
539.628,2.344
539.639,2.545
539.65,2.747
539.661,2.846
539.672,3.049
539.683,3.15
539.694,3.149
539.705,2.74
539.716,2.025
539.727,1.105
539.738,0.288
539.847,0.044
539.858,0.033
539.869,0.022
539.88,0.113
539.891,0.102
539.902,0.401
539.913,0.599
539.924,0.901
539.935,1.206
539.946,1.408
539.956,2.02
539.967,2.222
539.978,2.322
540.099,2.319
540.11,1.907
540.12,1.087
540.131,0.574
540.142,0.675
540.153,1.083
540.164,1.593
540.175,1.591
540.186,1.079
540.197,0.463
540.307,0.146
540.317,0.758
540.328,1.371
540.339,1.779
540.35,1.983
540.361,2.085
540.372,1.779
540.383,1.371
540.394,1.064
540.405,1.268
540.416,1.369
540.427,1.368
540.438,0.958
540.449,0.447
540.547,0.019
540.558,0.219
540.569,0.521
540.58,0.515
540.591,0.612
540.602,0.607
540.613,0.602
540.624,0.598
540.635,0.493
540.646,0.492
540.657,0.492
540.668,0.391
540.679,0.189
540.941,0.017
540.952,0.224
540.996,0.122
541.007,0.325
541.018,0.324
541.029,0.322
541.04,0.423
541.051,0.422
541.061,0.422
541.072,0.216
541.083,0.113
541.707,0.09
541.718,0.195
541.729,0.505
541.74,0.61
541.751,1.021
541.762,1.331
541.773,1.947
541.784,2.665
541.794,3.179
541.805,3.591
541.816,4.004
541.827,4.109
541.838,3.806
541.849,3.093
541.86,1.87
541.871,0.851
541.991,0.177
542.002,0.485
542.013,0.692
542.024,0.898
542.035,1.003
542.046,1.108
542.057,1.008
542.068,0.908
542.079,0.809
542.09,0.504
542.101,0.303
542.331,0.167
542.341,0.372
542.352,0.577
542.363,0.682
542.374,0.786
542.385,0.789
542.396,0.792
542.407,0.998
542.418,1.102
542.429,1.308
542.44,1.513
542.451,1.72
542.462,1.722
542.473,1.622
542.484,1.319
542.495,1.015
542.506,0.712
542.517,0.307
542.67,0.07
542.681,0.48
542.692,0.992
542.703,1.605
542.713,2.219
542.724,2.629
542.735,2.937
542.746,3.45
542.757,3.861
542.768,4.272
542.779,4.376
542.79,4.071
542.801,3.459
542.812,2.541
542.823,1.419
542.834,0.4
542.9,0.029
542.911,0.139
542.921,0.044
542.954,0.057
542.965,0.369
542.976,0.681
542.987,0.89
542.998,0.996
543.009,0.896
543.02,0.795
543.031,0.487
543.042,0.077
543.184,0.095
543.195,0.304
543.206,0.41
543.217,0.515
543.228,0.417
543.239,0.217
543.348,0.241
543.359,0.651
543.37,1.06
543.381,1.368
543.392,1.778
543.403,2.086
543.414,2.19
543.425,1.988
543.436,1.582
543.447,0.973
543.457,0.261
543.884,0.099
543.895,0.204
543.906,0.207
543.917,0.005
544.048,0.134
544.059,0.338
544.07,0.338
544.081,0.234
544.092,0.028
544.278,0.033
544.289,0.237
544.3,0.441
544.311,0.44
544.322,0.235
544.333,0.132
544.595,0.214
544.606,0.328
544.617,0.441
544.628,0.451
544.639,0.458
544.65,0.464
544.661,0.262
544.847,0.079
544.858,0.084
544.869,0.087
544.88,0.09
544.891,0.092
544.902,0.093
545.0,0.071
545.011,0.173
545.022,0.378
545.033,0.482
545.044,0.586
545.055,0.793
545.066,0.897
545.077,1.003
545.088,1.006
545.099,0.702
545.11,0.194
545.175,0.01
545.186,0.422
545.197,0.629
545.208,0.939
545.219,1.147
545.23,1.151
545.241,1.053
545.252,0.953
545.263,0.956
545.274,1.059
545.285,0.958
545.296,0.652
545.307,0.141
545.536,0.011
545.744,0.137
545.755,0.447
545.766,0.86
545.777,1.169
545.788,1.58
545.799,1.887
545.81,2.091
545.821,1.986
545.832,1.574
545.843,1.06
545.854,0.545
545.864,0.132
545.93,0.017
545.941,0.119
545.952,0.222
545.963,0.224
545.974,0.225
546.127,0.235
546.138,0.543
546.149,0.75
546.16,0.854
546.171,0.856
546.182,0.757
546.193,0.556
546.204,0.355
546.313,0.252
546.324,0.455
546.335,0.658
546.346,0.861
546.357,0.961
546.368,1.163
546.379,1.161
546.39,1.261
546.401,1.054
546.412,0.744
546.422,0.535
546.433,0.326
546.444,0.014
546.871,0.036
546.882,0.035
547.035,0.01
547.046,0.212
547.057,0.415
547.068,0.618
547.079,0.617
547.09,0.618
547.101,0.516
547.112,0.211
547.123,0.008
547.134,0.009
547.145,0.011
547.156,0.014
547.166,0.016
547.506,0.062
547.517,0.365
547.527,0.772
547.538,0.975
547.549,1.076
547.56,1.075
547.571,0.972
547.582,0.665
547.593,0.357
547.692,0.243
547.703,0.546
547.713,0.951
547.724,1.253
547.735,1.351
547.746,1.244
547.757,1.035
547.768,0.519
547.779,0.106
547.976,0.095
547.987,0.096
547.998,0.2
548.009,0.202
548.02,0.305
548.031,0.511
548.042,0.614
548.053,0.717
548.064,0.717
548.075,0.513
548.086,0.105
548.173,0.196
548.184,0.195
548.195,0.297
548.206,0.296
548.217,0.192
548.228,0.191
548.239,0.086
548.403,0.061
548.414,0.264
548.425,0.365
548.436,0.465
548.447,0.566
548.457,0.768
548.468,0.869
548.479,0.765
548.49,0.662
548.501,0.354
548.512,0.149
548.6,0.367
548.611,0.781
548.622,1.193
548.632,1.502
548.643,1.708
548.654,1.708
548.665,1.502
548.676,1.194
548.687,0.987
548.698,0.779
548.709,0.675
548.72,0.366
548.731,0.16
548.895,0.018
548.906,0.223
548.917,0.427
548.928,0.53
548.939,0.633
548.95,0.532
548.961,0.328
548.972,0.021
549.092,0.014
549.103,0.115
549.114,0.319
549.125,0.624
549.136,0.825
549.147,1.229
549.158,1.427
549.169,1.726
549.179,2.025
549.19,2.221
549.201,2.316
549.212,2.208
549.223,2.0
549.234,1.589
549.245,1.179
549.256,0.974
549.267,0.77
549.278,0.77
549.289,0.872
549.3,1.076
549.311,1.28
549.322,1.483
549.333,1.584
549.344,1.378
549.355,1.069
549.366,0.964
549.376,0.757
549.387,0.652
549.398,0.65
549.409,0.648
549.42,0.442
549.431,0.236
549.595,0.01
549.606,0.213
549.617,0.211
549.628,0.209
549.639,0.106
549.65,0.002
549.694,0.098
549.705,0.301
549.716,0.401
549.727,0.502
549.738,0.603
549.749,0.601
549.759,0.599
549.77,0.597
549.781,0.594
549.792,0.592
549.803,0.487
549.814,0.28
549.825,0.074
550.011,0.165
550.022,0.47
550.033,0.776
550.044,1.082
550.055,1.388
550.066,1.49
550.077,1.591
550.088,1.488
550.099,1.383
550.11,1.074
550.12,0.764
550.131,0.454
550.142,0.144
550.197,0.12
550.208,0.217
550.219,0.314
550.23,0.31
550.241,0.205
550.372,0.008
550.383,0.209
550.394,0.41
550.405,0.611
550.416,0.913
550.427,1.113
550.438,1.21
550.449,1.205
550.46,1.2
550.471,1.095
550.482,1.196
550.492,1.298
550.503,1.504
550.514,1.71
550.525,1.71
550.536,1.507
550.547,1.302
550.558,1.097
550.569,0.789
550.58,0.481
550.591,0.173
550.602,0.069
550.777,0.148
550.788,0.253
550.799,0.255
550.81,0.155
550.821,0.054
550.974,0.248
550.985,0.452
550.996,0.656
551.007,0.758
551.018,0.861
551.029,0.758
551.04,0.553
551.05,0.348
551.061,0.143
551.423,0.021
551.433,0.227
551.444,0.33
551.455,0.433
551.466,0.537
551.477,0.641
551.488,0.54
551.499,0.337
551.51,0.134
551.565,0.341
551.576,0.75
551.587,1.056
551.597,1.158
551.608,1.055
551.619,0.747
551.63,0.542
551.641,0.338
551.652,0.134
551.816,0.051
551.827,0.36
551.838,0.668
551.849,0.976
551.86,1.488
551.871,2.104
551.882,2.821
551.893,3.438
551.904,3.851
551.915,3.958
551.926,3.657
551.937,2.947
551.948,2.034
551.959,1.018
551.97,0.104
552.068,0.039
552.079,0.145
552.09,0.147
552.101,0.149
552.112,0.15
552.287,0.035
552.298,0.137
552.309,0.342
552.32,0.445
552.331,0.548
552.341,0.548
552.352,0.447
552.363,0.448
552.374,0.346
552.385,0.039
552.495,0.251
552.506,0.561
552.517,0.872
552.528,1.182
552.538,1.288
