Depth(m),SO4(ng/g)
588.793300000008,23.962111853354124
588.816800000008,27.348282089983062
588.840300000008,14.676653512415765
588.863800000008,13.42784005905164
588.887300000008,16.443993762458447
588.9108000000081,17.179411887559517
588.9360000000081,19.461656512508075
588.959300000008,26.557665512881794
588.981500000008,30.054882264956646
589.003700000008,30.15436907306861
589.025900000008,39.9163724268439
589.048100000008,29.59061295160735
589.070300000008,24.18913406374675
589.092500000008,24.251673770723805
589.114700000008,17.145239084279513
589.136900000008,12.643873710180706
589.159100000008,15.444656284265252
589.181300000008,13.903877337652501
589.203500000008,20.80664981999446
589.225700000008,36.266856059572135
589.247900000008,44.25338999968176
589.270100000008,38.383105373834255
589.292300000008,16.266846672205297
589.314500000008,11.516250879612928
589.336700000008,14.270517200975556
589.358900000008,12.248030408731102
589.381100000008,16.137034985691866
589.403300000008,17.893942419103578
589.425500000008,18.805464503007386
589.447700000008,17.382652135612368
589.469900000008,19.31742130527093
589.492100000008,23.39011928549164
589.514300000008,25.900320845713424
589.536500000008,20.36392473128335
589.558700000008,19.051307347918396
589.580900000008,15.048574143304217
589.603100000008,8.758220044033107
589.625300000008,14.244273581323842
589.647500000008,20.82035216468199
589.669700000008,22.349663489604257
589.691900000008,22.835246160121972
589.714100000008,20.587114942335255
589.736300000008,22.20140427397766
589.758500000008,31.643244478742474
589.780700000008,24.62393931415974
589.802900000008,18.04598840533088
589.825100000008,11.671512969629834
589.847300000008,12.9792967553369
589.869500000008,15.617808817615558
589.891700000008,19.172537878433655
589.9150000000079,19.704152651267638
589.9385000000079,30.500516480420696
589.961400000008,15.017872370270995
589.984300000008,22.395762465290908
590.0072000000081,16.641804930705614
590.0301000000081,8.44282959035518
590.0530000000082,10.357529708856958
590.0759000000082,15.567798565438107
590.0988000000083,7.974132935211424
590.1217000000083,11.59805543315732
590.1446000000084,18.974341724586218
590.1675000000084,42.975196610918786
590.1904000000085,30.392297518859316
590.2133000000085,11.52509805904491
590.2362000000086,7.917769562542918
590.2591000000086,38.494920089083315
590.2820000000087,33.516669057820614
590.3049000000087,9.839132601833326
590.3278000000088,13.874033516106602
590.3507000000088,17.697322176227278
590.3736000000089,12.035753285539492
590.3965000000089,14.84718680699524
590.419400000009,19.985063715384694
590.442300000009,32.85127378275482
590.4652000000091,28.67066668086741
590.4881000000091,19.559799764513823
590.5110000000092,10.71805454713965
590.5339000000092,12.713787315469702
590.5568000000093,7.9879160059668175
590.5797000000093,10.513807724813454
590.6026000000094,9.886968753679053
590.6255000000094,28.021015573445602
590.6484000000095,33.83117367233005
590.6713000000095,67.04421505811308
590.6942000000096,48.16450810993019
590.7171000000096,25.288603800292893
590.7400000000097,16.767105573936465
590.7629000000097,16.165475992689817
590.7858000000098,16.070998523190067
590.8087000000098,18.51530857279001
590.8316000000099,28.918761954464497
590.8550000000099,27.819152394229867
590.8781000000099,27.52405854708669
590.9009000000099,26.89903048484363
590.9237000000098,15.415738136691727
590.9465000000098,8.900799641714281
590.9693000000098,10.352519934429209
590.9921000000097,29.764792944756408
591.0149000000097,42.32029225122028
591.0377000000096,43.24638644293072
591.0605000000096,24.313329900445044
591.0833000000096,14.476468807125805
591.1061000000095,11.401105527575227
591.1289000000095,10.472633761205458
591.1517000000094,11.98892696715055
591.1745000000094,10.416170310258835
591.1973000000094,9.21774181927763
591.2201000000093,10.90170980301509
591.2429000000093,20.138577517492163
591.2657000000092,37.59365337856698
591.2885000000092,46.33680436998524
591.3113000000092,45.92991757983776
591.3341000000091,21.082025394546573
591.3569000000091,20.029170966928277
591.379700000009,16.572889576928645
591.402500000009,9.883195966396267
591.425300000009,15.133276102624512
591.4481000000089,25.499614657120134
591.4709000000089,20.776726157323733
591.4937000000089,26.424294083229196
591.5165000000088,32.26974629428774
591.5393000000088,30.06776979245266
591.5621000000087,20.749786519029097
591.5849000000087,16.448637286274625
591.6077000000087,15.477519174017019
591.6305000000086,14.37632806151288
591.6533000000086,12.810737763922313
591.6761000000085,13.195171811004284
591.6989000000085,17.71939323043495
591.7217000000085,17.035167041970375
591.7445000000084,16.01592821776751
591.7673000000084,20.411450695984456
591.7901000000084,32.99276409652117
591.8129000000083,22.064684898162458
591.8360000000083,15.846772349405859
591.8610000000083,9.055382592803948
591.8849000000083,12.401338754863506
591.9088000000083,10.094800264388779
591.9327000000084,11.466888365271425
591.9566000000084,20.282872353489314
591.9805000000084,28.167277799506678
592.0044000000084,30.29359739225324
592.0283000000085,29.122375499714632
592.0522000000085,33.18549231780521
592.0761000000085,30.074928333387604
592.1000000000085,23.362427213758544
592.1239000000086,15.39255751769402
592.1478000000086,13.430657988832465
592.1717000000086,14.628720249544019
592.1956000000087,19.33125128066676
592.2195000000087,22.841680757768174
592.2434000000087,24.672594754292568
